Frame Attached,Frame Detached,Average Vertical Position,Average Horizontal Position,Starting Vertical Position,Starting Horizontal Position,Final Vertical Position,Final Horizontal Position
258,259,858.31560285,987.6217494,858.4113475,997.8652482,858.2198582,977.3782506
259,259,379.8691589,21.4953271,379.8691589,21.4953271,379.8691589,21.4953271
260,269,273.2404881,1203.2969628333333,271.2156134,1212.921933,275.4411765,1187.813725
260,291,365.9816701357143,532.4003415357143,365.6168582,540.5363985,366.3360324,513.5060729
260,282,422.5426940428571,815.6942734285714,422.8818565,827.3839662,422.1461187,801.2283105
260,263,434.013105925,801.61252315,433.097973,804.9662162,434.8133803,799.1584507
260,261,534.5271594999999,736.01306305,535.0588235,746.4,533.9954955,725.6261261
260,267,1028.5981316,893.87903358,1029.557018,908.7090643,1026.371108,876.358655
261,274,53.80252181384614,882.2705403846153,53.54313099,947.715655,52.2079646,811.6946903
261,308,74.11440392944445,921.5361716055556,84.5703125,998.796875,70.51851852,822.81893
261,268,217.8489696,1258.2952033333333,220.1666667,1265.173913,215.41841,1248.150628
261,277,494.7864575818181,752.4286809636363,495.902439,753.0,494.0243902,751.6097561
261,289,945.691409375,1003.03660229375,947.959596,1038.207071,941.7877698,947.4676259
261,264,951.1843866333332,74.10057998,950.6875,79.40833333,951.5059761,70.01593625
261,261,990.1286174,525.7813505,990.1286174,525.7813505,990.1286174,525.7813505
262,265,6.323135069499999,1331.7096665,5.852791878,1341.680203,6.793478261,1321.73913
262,262,398.5801527,535.1564885,398.5801527,535.1564885,398.5801527,535.1564885
262,262,412.3426295,517.5976096,412.3426295,517.5976096,412.3426295,517.5976096
262,270,771.1122265,106.3862934,771.9387387,108.1297297,770.2857143,104.6428571
262,262,61.84615385,1247.0,61.84615385,1247.0,61.84615385,1247.0
263,263,123.8134921,1308.357143,123.8134921,1308.357143,123.8134921,1308.357143
263,268,406.7566918,512.8511738,405.5094697,521.8882576,408.0039139,503.81409
263,263,401.2638298,484.8042553,401.2638298,484.8042553,401.2638298,484.8042553
263,287,434.513685292,957.056112508,435.6326165,958.6379928,432.939823,956.3327434
263,263,612.7021277,163.212766,612.7021277,163.212766,612.7021277,163.212766
263,263,59.52941176,1243.705882,59.52941176,1243.705882,59.52941176,1243.705882
263,263,757.1818182,1172.545455,757.1818182,1172.545455,757.1818182,1172.545455
264,272,363.32753145,198.605185425,358.354386,214.0807018,365.7708333,191.6423611
264,264,760.663113,1098.509595,760.663113,1098.509595,760.663113,1098.509595
264,267,851.643967925,853.1927076499999,853.4247788,880.6415929,850.7729469,827.9275362
264,265,996.2840084,509.83816455,995.3433333,511.42,997.2246835,508.2563291
264,264,1011.723282,745.5553435,1011.723282,745.5553435,1011.723282,745.5553435
264,281,1038.7907206666666,27.27186847077778,1035.758197,76.61065574,1038.591398,3.817204301
265,265,532.2337662,663.4025974,532.2337662,663.4025974,532.2337662,663.4025974
265,267,730.7912200999999,546.0039363666667,728.3170732,549.0731707,731.2873563,541.954023
265,265,942.6190476,511.8741497,942.6190476,511.8741497,942.6190476,511.8741497
266,268,52.15630252,1347.1575630000002,51.57142857,1347.785714,52.74117647,1346.529412
266,293,978.8345005250001,362.81187936875006,970.7921569,415.7019608,988.0798479,316.8174905
267,267,283.6530612,361.4897959,283.6530612,361.4897959,283.6530612,361.4897959
267,278,974.7310521666667,1327.0275953333332,971.7860465,1342.032558,972.0546624,1313.096463
268,269,153.4844017,600.3997329,152.8833333,601.4875,154.0854701,599.3119658
268,268,380.8345865,558.018797,380.8345865,558.018797,380.8345865,558.018797
268,268,407.1134021,802.0515464,407.1134021,802.0515464,407.1134021,802.0515464
268,269,931.05044425,46.234450205,931.2157534,46.94863014,930.8851351,45.52027027
269,269,75.29577465,1207.21831,75.29577465,1207.21831,75.29577465,1207.21831
269,272,373.21161825,540.5005082,373.4485981,545.7065421,373.013834,535.8992095
269,282,406.5797645,433.08348856666663,403.4701754,454.2982456,412.1540656,402.9614836
269,269,427.225,837.8375,427.225,837.8375,427.225,837.8375
269,272,591.2600978749999,997.93299615,591.6837945,999.3557312,590.7154472,996.6626016
269,269,641.8943894,1058.986799,641.8943894,1058.986799,641.8943894,1058.986799
269,269,689.1860465,447.8372093,689.1860465,447.8372093,689.1860465,447.8372093
269,269,791.2257218,1324.325459,791.2257218,1324.325459,791.2257218,1324.325459
269,269,801.2443609,480.7593985,801.2443609,480.7593985,801.2443609,480.7593985
269,291,937.9979311375,489.608875625,936.8178295,506.2635659,939.407767,484.2271845
270,272,741.3380997666667,1197.218176,741.3555556,1198.066667,741.8684211,1196.039474
270,276,852.3017810428572,696.9884651857143,852.7445652,760.0570652,850.2730496,634.7943262
270,270,1003.234323,497.8745875,1003.234323,497.8745875,1003.234323,497.8745875
270,270,1001.230769,723.006993,1001.230769,723.006993,1001.230769,723.006993
270,288,1011.5953063999999,848.14829592,1016.307978,870.6103896,1009.230769,833.4175824
271,274,43.78032412666666,1285.198259,43.04301075,1285.193548,44.38129496,1285.255396
271,274,538.43432515,447.5264208,538.5636364,447.9090909,537.3066667,446.9866667
272,276,138.29804156,1185.9907432,136.9386503,1206.723926,140.375,1170.415323
272,358,795.9148362857143,1261.0153460204083,793.8460145,1330.28442,789.9934211,1323.217105
273,289,877.1105709111112,24.718288677,877.6145038,30.71755725,875.6484018,7.689497717
273,297,898.1800518214285,571.2077832428571,898.526455,598.0555556,898.9759036,541.1405622
274,274,528.4237288,234.5254237,528.4237288,234.5254237,528.4237288,234.5254237
274,278,882.584425175,289.648864,884.1512605,302.302521,883.2016807,281.2352941
275,275,6.879032258,1222.745968,6.879032258,1222.745968,6.879032258,1222.745968
275,317,387.90144493214285,897.1271648785714,387.4633333,898.13,387.6464286,895.1535714
276,281,78.272030064,1122.5563494,78.64830508,1145.194915,79.61454545,1098.512727
276,362,654.6046585818183,982.9587532340909,652.2161017,1044.180085,648.6433824,898.7279412
276,277,655.3991009,1011.1095715,655.5454545,1011.391304,655.2527473,1010.827839
276,282,793.5037552,456.530998925,794.095941,462.9852399,793.5268456,447.0469799
276,291,803.6424786250001,69.92321284625001,799.4849624,83.39849624,804.5732218,60.76987448
276,289,932.6818280714285,55.55468000285714,929.8623853,79.28440367,934.2768362,36.61016949
276,293,1008.2547603,447.55966581,1009.657895,481.4868421,1006.409449,414.6692913
276,284,1005.866488,812.54173715,1002.896104,822.987013,1008.048327,806.8401487
276,287,1044.5505890000002,712.2219125666667,1043.033898,730.6045198,1047.123077,691.4153846
277,310,140.27245929333336,367.93802567333324,139.2888199,419.4658385,139.4823529,322.5960784
277,281,405.2878807,707.2652522999999,407.3029316,722.0162866,403.1373239,691.5211268
277,283,417.03404724999996,852.1154677500001,419.1447368,856.6907895,414.9233577,847.540146
277,378,432.1760913649123,647.1768187421053,427.2133758,764.7261146,427.6203523,500.3405088
277,279,624.90247685,111.93518565,625.5502008,118.7791165,624.2547529,105.0912548
277,298,736.04625917,435.40280712000003,735.9363057,488.2292994,737.8215962,379.3849765
277,289,765.555144675,929.4250341,765.9238579,944.7461929,765.2923077,914.8923077
277,277,775.6006944,107.5017361,775.6006944,107.5017361,775.6006944,107.5017361
277,277,801.5164521,1325.925608,801.5164521,1325.925608,801.5164521,1325.925608
278,282,60.54015322,1192.9307735,59.58550186,1196.542751,61.38306452,1190.729839
278,376,385.1788972813559,134.45379778983053,381.0469667,144.5831703,386.7484277,127.6226415
278,290,886.2915011,1335.12931425,883.2125,1341.533333,887.3952569,1326.881423
278,278,1016.731707,1348.097561,1016.731707,1348.097561,1016.731707,1348.097561
279,285,7.430304716166667,1153.312123,7.395939086,1178.558376,7.175257732,1124.262887
279,279,52.26111111,758.1944444,52.26111111,758.1944444,52.26111111,758.1944444
279,295,74.11866240666667,1320.938802,72.69354839,1344.258065,73.45500849,1296.076401
279,301,89.50960323,1243.0854001818182,92.36923077,1281.842308,87.92307692,1227.834008
279,283,104.51172385,1336.452967,104.4592275,1337.300429,104.5642202,1335.605505
279,279,133.8293651,118.531746,133.8293651,118.531746,133.8293651,118.531746
279,330,140.9780183607143,65.46048629203571,146.1622807,157.2894737,138.0888889,1.611111111
279,320,171.8892612766667,1132.0707208666668,173.7172996,1210.666667,172.8419118,1069.981618
279,279,182.76,749.4,182.76,749.4,182.76,749.4
279,295,219.17619354444443,1298.961644777778,217.3223443,1299.355311,220.2358491,1299.981132
279,302,258.34300817142855,1306.1971535,258.7173913,1307.050725,257.5140845,1305.661972
279,283,262.06860489999997,1164.8061003333332,264.6032787,1171.888525,260.3884892,1159.352518
279,283,374.72605724000005,452.63232808000004,375.6195652,470.5797101,373.8888889,435.0430108
279,279,419.4713494,767.5674677,419.4713494,767.5674677,419.4713494,767.5674677
279,290,741.5523266999999,475.77037036666667,743.0185185,477.1111111,739.9615385,474.0769231
279,284,978.4066460500001,25.76643089,978.3218391,34.23371648,978.491453,17.2991453
280,293,31.411961114999997,1072.4860683333334,28.23580786,1089.770742,32.61538462,1051.538462
280,370,221.4990263746479,40.79701776521127,222.5935614,65.19315895,223.1167315,29.42801556
280,281,415.52775695,493.56304265,416.1596806,494.8323353,414.8958333,492.29375
280,281,888.0597484,251.47878855000002,889.5152672,259.2022901,886.6042296,243.755287
280,301,887.0289635555556,1289.8003555555556,888.9419087,1319.3361,884.6206897,1258.323276
280,283,946.1276452,11.838620844000001,943.9456929,15.44194757,948.3095975,8.235294118
280,280,784.8461538,75.23076923,784.8461538,75.23076923,784.8461538,75.23076923
281,294,957.719129775,424.410644475,958.7953488,440.0418605,956.1363636,409.1239669
281,289,969.2870020600001,1278.679134,966.8231511,1289.784566,970.2431507,1264.900685
281,284,971.4445258999999,293.69067695,970.844697,294.4015152,972.0443548,292.9798387
281,295,1012.0471329999999,741.2826787571429,1017.73741,793.9784173,1010.477941,703.5514706
281,293,1024.3329673333335,1323.6785823333332,1022.537815,1342.147059,1024.629496,1314.338129
282,296,126.95314432,1261.8457457999998,123.8727273,1279.209091,129.3406375,1240.946215
282,290,146.413133775,448.6412684,148.4341637,459.2669039,147.2408163,440.9061224
282,322,155.40695625416666,862.0931440958333,156.8648649,863.5057915,154.3286219,860.9434629
282,314,375.236336275,969.6034747875,373.4790997,993.2154341,374.6734007,948.5387205
282,401,376.76618619272716,676.5683435745453,383.8643411,841.9922481,372.7906977,559.2945736
282,282,502.7173913,1197.521739,502.7173913,1197.521739,502.7173913,1197.521739
282,291,768.5678222,69.66392970333334,768.08,70.092,768.8463768,67.69855072
282,304,769.4337388444444,84.28604095555556,769.2596567,103.5236052,770.0470914,66.93074792
282,282,937.4655172,3.396551724,937.4655172,3.396551724,937.4655172,3.396551724
283,283,117.4302789,1225.832669,117.4302789,1225.832669,117.4302789,1225.832669
283,296,139.0719408625,518.266463525,138.4590164,538.1803279,137.0043478,486.3913043
283,297,160.11487183000003,526.78285313,155.3548387,553.1895161,159.7786561,511.9407115
283,296,604.1715731,94.0015328475,602.7311828,115.0286738,604.9427481,76.09923664
283,319,621.3979059833333,1200.8386600555557,619.0900474,1197.985782,624.5075377,1202.236181
284,291,395.48549336,622.67980128,397.8097015,658.5895522,393.3081967,584.4491803
284,291,410.201010875,466.49782497499996,409.2832031,481.2148438,409.8842315,450.2714571
284,291,538.4605279142858,510.61433607142857,539.4746544,551.7511521,537.9018405,468.0490798
284,285,706.3018617,402.48670215000004,704.9787234,402.7234043,707.625,402.25
284,284,849.2035928,488.7245509,849.2035928,488.7245509,849.2035928,488.7245509
284,292,1006.5862025,637.705708825,1006.69145,652.2267658,1005.877451,622.2058824
284,285,1033.9590480000002,680.51087725,1032.430493,682.4349776,1035.487603,678.5867769
285,298,81.459361345,1012.35040312,79.2195122,1059.321138,81.72631579,960.7578947
285,286,610.73391585,90.26575808999999,610.8443223,94.0,610.6235094,86.53151618
285,292,803.4105833400001,1254.3382678,805.6893939,1275.420455,801.75,1241.207746
285,296,882.39491481,188.30890338,879.5649867,218.2599469,885.5027473,163.4725275
285,285,970.0425532,734.212766,970.0425532,734.212766,970.0425532,734.212766
286,362,631.9584942611112,1237.2638120555557,633.3669355,1339.467742,629.8490566,1198.890566
287,288,44.031684979999994,1284.5934065000001,44.10952381,1284.704762,43.95384615,1284.482051
287,338,72.96486053818182,1025.5463904772726,61.688,1136.484,78.71875,946.234375
287,301,71.75866569,1168.32367025,72.40769231,1181.088462,71.85714286,1145.142857
287,288,81.29203069,733.3406936,80.69061876,733.8063872,81.89344262,732.875
287,287,129.2295082,78.69262295,129.2295082,78.69262295,129.2295082,78.69262295
287,308,149.663605825,441.82234668750004,145.7891156,482.0204082,153.0803922,406.9901961
287,290,160.6056952,982.3948629500001,158.8041237,1008.010309,161.2631579,964.6710526
287,299,296.00184821538465,458.53281568461534,294.8699187,467.8943089,295.9407115,452.256917
287,292,362.41453935,1006.5236785,362.4457478,1008.372434,362.3426573,1002.723776
287,292,394.51446775,387.5173059,393.6960784,394.0228758,395.8062284,381.9896194
287,295,416.76436305999994,371.4405837,417.9882353,386.0078431,416.6654275,354.3457249
287,307,420.0642037125,443.80874907500004,419.7540323,461.1129032,419.2090909,412.3909091
287,287,537.0307692,287.4615385,537.0307692,287.4615385,537.0307692,287.4615385
287,301,619.27187876,43.52056884,617.4318182,75.27922078,619.6952055,14.79109589
287,292,644.102408825,992.8791959749999,644.9406593,996.3406593,643.8968692,991.4511971
288,290,374.66597145000003,385.01217875,375.7159091,396.0454545,373.6160338,373.978903
288,310,423.70923500000004,954.8067010399999,423.6308725,955.1778523,424.7142857,952.8571429
288,310,444.15177620909094,957.218669609091,444.5829787,957.6893617,444.0752688,956.0322581
288,288,580.26,998.2,580.26,998.2,580.26,998.2
288,288,788.4488636,5.801136364,788.4488636,5.801136364,788.4488636,5.801136364
288,288,852.4189189,405.9425676,852.4189189,405.9425676,852.4189189,405.9425676
289,329,355.2242159192308,635.2976114923076,358.0251046,680.8451883,354.8681319,586.4945055
289,358,588.8480131687501,1044.73833724375,586.6619048,1158.295238,588.8529412,948.1323529
289,305,719.9240512428571,894.7719257428572,718.8447205,894.6521739,720.1821561,894.2565056
289,301,786.3043551600001,426.12954188000003,787.3339041,438.7157534,782.3351449,409.1068841
289,289,851.3779904,364.6746411,851.3779904,364.6746411,851.3779904,364.6746411
290,299,16.822706555,1058.4512535,18.29925926,1065.428148,15.34615385,1051.474359
290,290,230.489083,6.091703057,230.489083,6.091703057,230.489083,6.091703057
290,486,268.4979812617778,873.6856177364443,268.4824121,1092.708543,263.3984064,529.7569721
290,290,587.8952703,977.6621622,587.8952703,977.6621622,587.8952703,977.6621622
290,300,1004.196413,813.4090287500001,1004.098976,824.9556314,1004.47482,807.823741
291,314,34.18916517357143,1220.1891585714288,35.5,1231.83945,36.32635983,1207.882845
291,291,167.8847926,947.8479263,167.8847926,947.8479263,167.8847926,947.8479263
291,291,479.7083333,147.2083333,479.7083333,147.2083333,479.7083333,147.2083333
291,292,531.6248104,205.4951077,531.8515625,214.3203125,531.3980583,196.6699029
291,291,662.8787879,952.3333333,662.8787879,952.3333333,662.8787879,952.3333333
291,310,758.3614223111111,1342.0617713333334,758.4380531,1341.89823,758.5486726,1341.721239
291,291,848.6389549,332.4465558,848.6389549,332.4465558,848.6389549,332.4465558
291,328,1009.4990555,706.39203031,1003.01,776.64,1011.780822,656.3307241
291,291,1030.729323,409.1428571,1030.729323,409.1428571,1030.729323,409.1428571
291,301,1040.7633826666668,651.4351601666666,1041.60274,658.4794521,1039.129032,640.3691756
292,292,166.7692308,1257.286325,166.7692308,1257.286325,166.7692308,1257.286325
292,293,209.70555895,1174.769974,209.9367589,1176.086957,209.474359,1173.452991
292,348,412.354564605,714.08096977,413.4703704,772.2888889,407.8380282,641.6267606
292,302,654.0572555875,907.7011222125,655.0714286,926.1428571,658.2415094,864.3471698
293,299,94.05270026166666,1199.5440778333334,95.28676471,1202.518382,93.27659574,1196.323404
293,293,119.4476744,1193.895349,119.4476744,1193.895349,119.4476744,1193.895349
293,296,172.7921277,891.271610225,170.9475219,916.4052478,175.7321429,876.125
293,301,252.53382253333334,898.6925527,253.1707317,898.1707317,251.7878788,899.6212121
293,293,277.3902439,604.402439,277.3902439,604.402439,277.3902439,604.402439
293,300,407.62281195,726.54475755,409.1428571,735.0223214,406.1027668,718.0671937
293,424,591.1563749,904.2534959952382,597.7225806,939.283871,589.3745318,902.835206
293,298,720.0343634666666,1016.2842099999999,719.6826568,1016.682657,720.1694215,1015.396694
293,298,963.72940655,1237.1031509999998,961.5324675,1246.396104,965.9263456,1227.810198
293,293,968.0298507,1347.641791,968.0298507,1347.641791,968.0298507,1347.641791
293,300,1044.771089,602.7781687333334,1044.948276,612.8275862,1044.787671,595.4863014
294,299,62.679981604,1341.020442,62.66850829,1343.944751,62.52654867,1335.358407
294,297,78.23923518333334,703.6446903666666,75.42,713.44,79.60995851,698.0
294,325,128.1292274,170.47496347904763,121.4142012,230.2485207,130.6430769,95.90153846
294,302,399.66942205000004,428.4364887666666,399.2620087,437.4235808,398.8007246,421.2898551
294,300,804.2006764999999,20.9444476188,802.9333333,28.21960784,805.7806691,8.762081784
294,294,974.4235294,254.0862745,974.4235294,254.0862745,974.4235294,254.0862745
295,318,119.93852498125,1220.87325625,120.8032129,1249.610442,120.8117155,1202.414226
295,325,638.7606540058824,932.5989508823528,636.1395349,980.3621262,637.4385382,875.6943522
295,298,848.66500335,235.12181055000002,847.5143885,249.4388489,849.8156182,220.8047722
295,295,1009.059289,591.4268775,1009.059289,591.4268775,1009.059289,591.4268775
296,296,73.57996894,1291.284938,73.57996894,1291.284938,73.57996894,1291.284938
296,300,61.812102083333336,1144.68076,61.10043668,1146.89083,62.575,1142.716667
296,297,164.82709355,839.4501152,165.3892617,843.6912752,164.2649254,835.2089552
296,311,234.7371925090909,18.255514548181818,234.874552,39.89247312,233.8706897,3.181034483
296,296,479.5342466,152.5890411,479.5342466,152.5890411,479.5342466,152.5890411
296,307,719.29129098,1340.2128818,715.2941176,1347.352941,721.4505495,1328.347985
297,325,136.50537849285715,1179.2068362142859,138.8518519,1234.736111,132.1914894,1134.778723
297,299,356.90198599999997,981.4473743,356.728972,982.1090343,357.075,980.7857143
297,340,818.90442423,949.0854564200001,817.2509225,948.8745387,818.1471698,950.3698113
298,298,4.603960396,995.8613861,4.603960396,995.8613861,4.603960396,995.8613861
298,298,147.3753316,501.0437666,147.3753316,501.0437666,147.3753316,501.0437666
298,298,533.7624521,407.7279693,533.7624521,407.7279693,533.7624521,407.7279693
298,321,629.52398009375,1320.1508935000002,631.617284,1347.08642,619.5743945,1291.397924
298,298,934.8701299,3.987012987,934.8701299,3.987012987,934.8701299,3.987012987
298,298,1023.740602,1271.977444,1023.740602,1271.977444,1023.740602,1271.977444
299,300,82.08067159999999,1155.38366,81.25291829,1156.342412,82.90842491,1154.424908
299,379,145.79293813666666,404.7262276266667,147.6121884,499.2617729,142.9909502,285.5248869
299,302,174.54554690000003,796.7424541,173.629156,811.6445013,175.2915129,785.298893
299,299,276.8888889,988.8222222,276.8888889,988.8222222,276.8888889,988.8222222
299,310,373.5712871666667,241.6893031888889,371.1121076,289.5470852,378.3169811,184.8603774
299,304,401.843569,366.42646465,402.1854545,373.2872727,401.5016835,359.5656566
299,325,408.56312188888893,800.1437148444444,408.4964539,819.3333333,407.7814815,778.3333333
299,299,883.4154412,537.7352941,883.4154412,537.7352941,883.4154412,537.7352941
299,299,1029.404167,317.8875,1029.404167,317.8875,1029.404167,317.8875
300,300,35.19047619,1319.472527,35.19047619,1319.472527,35.19047619,1319.472527
300,302,300.1636021666667,404.8453865666667,300.3643725,410.7854251,300.4733728,400.7337278
300,456,304.56321833658535,263.31329001276424,303.7673611,437.9756944,302.9137255,64.80392157
300,336,764.3210290071428,827.6053316642858,765.2,882.004878,763.6217617,778.8756477
300,303,887.9382651999999,1225.5589049999999,889.009009,1230.297297,886.8675214,1220.820513
300,300,910.7761807,533.4784394,910.7761807,533.4784394,910.7761807,533.4784394
301,301,10.99250936,980.9812734,10.99250936,980.9812734,10.99250936,980.9812734
301,332,15.458626866923076,980.2285245384616,22.2854251,1034.977733,13.77985948,926.4871194
301,345,761.3696167965519,17.065533217241377,760.0263789,37.08153477,764.6559486,11.29581994
302,307,81.32373256,1288.7831190000002,82.62992126,1299.496063,80.01754386,1278.070175
302,308,83.26514052571429,908.3956125000001,84.13059701,929.0783582,82.97975709,889.5870445
302,325,166.88798908333334,473.21402854166666,167.4236111,496.8159722,166.5551948,470.7662338
302,302,890.16179,524.8106713,890.16179,524.8106713,890.16179,524.8106713
302,306,914.00828028,482.36728586,915.2361624,485.5129151,913.48659,479.7969349
302,306,920.8412620749999,521.7999369,920.8429752,527.0165289,920.7379032,519.7459677
302,302,940.3778234,484.301848,940.3778234,484.301848,940.3778234,484.301848
302,317,1019.9178590000001,1217.5509261666668,1018.653285,1252.791971,1019.6,1177.992857
303,307,17.5612520125,941.837426975,19.45081967,959.670082,16.5,921.8333333
303,336,310.427781982353,216.19503633117645,305.540146,386.6970803,315.6,59.22692308
303,362,774.68603724,865.230595016,774.4254545,932.1745455,772.2566372,806.8495575
303,339,943.0476348777779,267.2469605944445,942.6521739,268.2924901,943.2244898,266.3306122
303,310,946.271158725,869.54991265,946.6344086,886.6738351,946.6598639,850.952381
303,303,964.3729508,671.9590164,964.3729508,671.9590164,964.3729508,671.9590164
303,303,972.5275862,1203.706897,972.5275862,1203.706897,972.5275862,1203.706897
303,303,985.6051282,284.7179487,985.6051282,284.7179487,985.6051282,284.7179487
303,335,1005.5159893500002,319.97776836500003,1008.230508,379.9762712,1002.440252,254.8396226
303,305,1016.5970486666666,1343.9484036666665,1016.630952,1346.72619,1015.5,1341.177273
304,304,51.30612245,598.0408163,51.30612245,598.0408163,51.30612245,598.0408163
304,304,851.6329588,85.55430712,851.6329588,85.55430712,851.6329588,85.55430712
304,304,1011.784,546.492,1011.784,546.492,1011.784,546.492
304,304,1033.535461,632.7234043,1033.535461,632.7234043,1033.535461,632.7234043
304,304,1044.021277,538.393617,1044.021277,538.393617,1044.021277,538.393617
305,355,168.49688700714285,1242.981727095238,166.9676113,1245.781377,169.2869565,1236.730435
305,333,819.7676284,1344.2765354285714,821.0238095,1347.547619,816.1188525,1324.918033
305,317,961.5553697,818.4606041333333,960.7129187,820.3014354,961.010101,816.2348485
305,305,988.0086059,1316.77969,988.0086059,1316.77969,988.0086059,1316.77969
306,379,78.06437422679245,497.4765802754717,79.69888476,662.1040892,78.15176715,373.5966736
306,325,184.90844609166666,842.4595812916667,182.9704797,842.9889299,187.0836237,842.3797909
306,309,371.9760313,486.01947606666664,372.6074766,490.6149533,371.7116788,483.350365
306,311,595.8907343666666,18.034767786666666,593.905,21.64,597.1870504,15.83453237
306,306,886.7348243,96.7028754,886.7348243,96.7028754,886.7348243,96.7028754
306,306,980.7394636,1303.367816,980.7394636,1303.367816,980.7394636,1303.367816
306,306,1008.885932,648.9391635,1008.885932,648.9391635,1008.885932,648.9391635
307,317,365.914154,951.200435775,365.3568905,955.0742049,365.5568369,942.4514003
307,340,418.1322469454545,105.02472916999999,415.3240741,224.6450617,423.3848921,7.78057554
307,423,434.512561034375,952.2414858395836,432.8462963,955.0,433.7885835,946.435518
307,321,602.8113306600001,23.5351039452,602.6857143,48.86938776,605.0474934,6.306068602
307,345,670.6360249153846,881.5855022923076,669.82397,881.9775281,672.5078125,881.6015625
307,402,868.3191074311111,110.94947088444444,867.6518771,108.7030717,869.1258993,112.8884892
307,332,958.5613665363636,348.561088,958.4304933,376.8475336,961.5375494,313.9802372
308,338,724.6393049157895,921.6427496526314,722.5294118,974.3382353,731.8682477,882.9644269
308,327,740.5619196666667,296.70859287777773,739.7237762,329.9055944,742.5690377,255.7991632
308,317,967.4409454166668,1164.904029,964.2279412,1184.759191,969.2525253,1149.658249
308,308,969.8863636,1279.886364,969.8863636,1279.886364,969.8863636,1279.886364
308,308,980.5708661,200.4488189,980.5708661,200.4488189,980.5708661,200.4488189
308,318,984.16355865,1338.794354,983.5897436,1345.965812,984.7373737,1331.622896
308,308,999.2743682,1300.34296,999.2743682,1300.34296,999.2743682,1300.34296
308,312,1010.7297705,776.9770033499999,1010.87218,781.8759398,1010.587361,772.0780669
308,314,1026.4369355,611.6432132,1025.33829,620.7620818,1027.535581,602.5243446
309,318,92.202195065,1137.60212775,91.78481013,1143.388186,92.66086957,1122.576087
309,309,405.3445545,401.3821782,405.3445545,401.3821782,405.3445545,401.3821782
309,309,525.3459119,295.5849057,525.3459119,295.5849057,525.3459119,295.5849057
309,319,546.83265305,304.67632655,547.2653061,305.6326531,546.4,303.72
309,314,630.1244462666667,880.0502808666666,629.7473684,884.2842105,630.4645669,872.5964567
309,351,790.0461987458333,321.42261814166665,792.984375,378.0625,788.4620939,241.9819495
309,309,892.8613445,1191.987395,892.8613445,1191.987395,892.8613445,1191.987395
309,309,1047.135135,552.6081081,1047.135135,552.6081081,1047.135135,552.6081081
310,316,9.826457964833333,867.0539945833334,11.38147139,892.373297,7.0,843.866242
310,342,365.07912010000007,490.2280578,364.8716981,489.9433962,365.4131274,489.5830116
310,316,415.278235,398.5290268333333,414.1395349,402.624031,416.0696721,396.3893443
310,310,880.0982143,1222.1875,880.0982143,1222.1875,880.0982143,1222.1875
310,317,891.10381478,52.623863732,894.7452055,74.62465753,887.297561,38.67073171
310,394,937.9088480538461,483.07793337692317,934.9893475,489.0918775,937.3615917,479.266436
311,311,60.25,1188.365385,60.25,1188.365385,60.25,1188.365385
311,357,148.50319776799998,224.82865548400005,145.1694915,305.8237288,147.7710843,153.0120482
311,469,266.51208403466666,740.8726763980001,270.6,995.6173913,243.5381679,509.5610687
311,383,328.598115016,839.348575948,328.46875,843.3125,329.0222222,840.2851852
311,325,377.6187018,459.51460273999993,378.4263566,475.1317829,376.1679104,447.7947761
311,360,413.8743715399999,252.05275305333328,417.8351254,305.5268817,414.0074349,162.866171
311,315,783.72483155,352.8037736,785.9603774,365.4075472,781.4892857,340.2
312,312,1.658536585,883.6097561,1.658536585,883.6097561,1.658536585,883.6097561
312,317,66.22124025400001,1340.1700486000002,66.22012579,1344.742138,66.94117647,1336.226244
312,321,161.13259038,379.63476582,159.4188912,393.6098563,162.2341651,368.3857965
312,337,522.4661034636364,142.80972375045457,525.6545455,259.7045455,518.8262712,16.00423729
312,312,729.6290323,1198.887097,729.6290323,1198.887097,729.6290323,1198.887097
312,313,986.84824845,239.692918,987.5366795,240.2625483,986.1598174,239.1232877
312,312,1026.706422,94.87155963,1026.706422,94.87155963,1026.706422,94.87155963
313,314,502.86953489999996,603.11186045,502.46,603.34,503.2790698,602.8837209
313,318,643.3658711333333,754.8973017,640.369863,781.4178082,645.8563218,731.091954
314,314,86.48888889,1124.551852,86.48888889,1124.551852,86.48888889,1124.551852
314,322,138.00657372,486.83478482,138.1753731,487.3992537,137.9644269,486.0909091
314,316,151.18245606666667,989.0861387333334,151.1587983,990.3948498,151.3389831,987.8305085
314,397,220.63147365373135,1232.7598099552238,219.5191638,1298.108014,221.4375,1127.834559
314,314,380.1553398,154.2087379,380.1553398,154.2087379,380.1553398,154.2087379
314,314,657.3814103,841.4487179,657.3814103,841.4487179,657.3814103,841.4487179
314,336,713.2929232750001,809.3157579666668,715.0521236,888.1293436,715.3970037,726.9775281
314,314,1031.352246,64.25059102,1031.352246,64.25059102,1031.352246,64.25059102
315,417,407.0950807,269.0408042473684,397.6426859,384.1846523,410.8816794,159.6717557
315,315,674.1856061,808.5416667,674.1856061,808.5416667,674.1856061,808.5416667
315,315,748.8409091,1064.863636,748.8409091,1064.863636,748.8409091,1064.863636
315,315,801.1248097,1331.417047,801.1248097,1331.417047,801.1248097,1331.417047
315,327,898.03525145,1132.639732625,894.4564315,1151.80083,902.0353357,1108.749117
315,315,951.5155556,1340.32,951.5155556,1340.32,951.5155556,1340.32
