Cell Number,Frame,Vertical Position,Horizontal Position
897,317,66.94117647,1336.226244
727,317,74.76106195,1017.318584
677,317,138.6136364,35.22727273
890,317,142.5395189,285.0137457
898,317,162.4438095,374.1752381
487,317,174.1660517,742.6439114
848,317,167.2932331,1245.289474
678,317,172.2723881,1073.630597
489,317,175.3692308,106.6192308
491,317,184.1795918,167.1918367
929,317,219.0269231,1106.353846
688,317,221.7519685,40.20866142
564,317,234.8269231,1166.814103
754,317,273.6032389,1083.412955
818,317,311.093633,432.2247191
834,317,311.5426136,233.8323864
892,317,329.365019,837.3612167
747,317,353.789644,621.5728155
859,317,365.5568369,942.4514003
553,317,381.4810127,12.42721519
648,317,387.6464286,895.1535714
930,317,401.4664311,203.8657244
894,317,417.3686131,284.5583942
861,317,434.3023256,954.3333333
397,317,511.8015267,331.9580153
231,317,514.2965779,1238.319392
899,317,526.4173228,214.8858268
748,317,588.0197044,1082.167488
862,317,602.8135593,14.13771186
140,317,613.676,91.06
804,317,624.7854406,1303.298851
13,317,638.0394265,692.4551971
172,317,639.0423453,171.0032573
650,317,655.4734982,995.6254417
14,317,687.2272727,560.1439394
866,317,726.4488189,945.7362205
867,317,740.6969697,297.8219697
824,317,760.41841,12.9790795
819,317,764.4917127,835.8342541
835,317,772.8049645,887.7836879
157,317,815.1818182,791.4469697
800,317,819.0583942,948.2810219
864,317,867.5901639,109.7803279
887,317,887.297561,38.67073171
540,317,935.4201389,188.5972222
924,317,941.1141732,1003.968504
836,317,942.9649805,267.6848249
931,317,949.5380117,543.4678363
850,317,961.010101,816.2348485
865,317,955.8492063,357.1150794
868,317,969.2525253,1149.658249
932,317,965.1486989,634.5427509
841,317,1006.85567,330.2989691
764,317,1012.616514,693.9321101
832,317,1019.6,1177.992857
926,317,1032.774648,8.503521127
823,318,13.24724062,978.00883
928,318,18.34567901,1346.814815
339,318,49.42264151,464.7056604
933,318,67.71681416,791.7743363
852,318,78.49781659,623.7598253
934,318,84.20703125,825.796875
875,318,92.66086957,1122.576087
788,318,117.4236641,1180.751908
788,318,120.8117155,1202.414226
784,318,127.3295455,128.0340909
798,318,131.7007874,1151.224409
808,318,148.3540856,453.229572
701,318,154.6934307,861.2518248
570,318,157.8773946,1008.862069
487,318,174.7787934,742.6965265
827,318,167.1494662,470.7437722
848,318,167.3406593,1245.534799
678,318,172.6446886,1071.549451
489,318,175.2709924,106.3664122
853,318,185.2137931,842.2862069
491,318,184.1411765,166.827451
908,318,219.9464286,1297.217857
688,318,221.751004,39.87148594
564,318,236.0348101,1166.636076
891,318,268.0619195,978.4922601
754,318,271.8106996,1017.728395
754,318,273.611336,1083.45749
834,318,311.2302405,223.6357388
818,318,311.2713755,431.7546468
892,318,329.1107011,837.6494465
516,318,356.8,1057.3125
893,318,378.2596899,462.251938
461,318,377.4781022,1036.149635
935,318,395.9463602,343.7701149
936,318,411.6564885,636.8282443
937,318,413.6244898,331.2081633
860,318,417.0204082,141.2006803
894,318,416.6007605,282.7756654
532,318,423.0486891,765.2434457
861,318,434.2760618,954.1274131
661,318,438.3782772,670.4906367
397,318,510.9525547,332.229927
899,318,526.5708661,208.023622
748,318,588.2164948,1078.510309
777,318,591.2705882,904.7372549
804,318,622.5274725,1299.542125
725,318,633.5338346,1228.067669
13,318,638.2014134,692.204947
904,318,645.8563218,731.091954
938,318,654.2217195,778.3574661
14,318,687.3922414,556.2931034
939,318,720.3764259,894
824,318,760.334728,12.65690377
880,318,789.5818182,357.96
920,318,790.4773519,1158.679443
921,318,812.7727273,1333.818182
917,318,895.3483607,1149.422131
922,318,916.9208633,434.5935252
871,318,984.7373737,1331.622896
764,318,1012.432188,691.7197107
443,318,1016.969925,199.7857143
940,318,46.92307692,1285.076923
823,319,13.20425532,975.8425532
928,319,17.312,1345.08
339,319,48.88288288,454.1306306
784,319,129.0064309,123.5948553
906,319,138.0618182,486.8763636
701,319,154.5289855,861.1304348
898,319,162.4904215,371.1685824
570,319,158.4902724,1006.735409
487,319,174.612844,742.7045872
827,319,167,470.8482759
848,319,167.3686131,1245.321168
678,319,172.7463235,1070.863971
489,319,175.2621723,106.2397004
941,319,178.9478261,903.4695652
491,319,183.2226721,165.048583
853,319,185.4501718,842.2680412
929,319,218.7394636,1105
908,319,220.048951,1297.20979
564,319,236.9382716,1165.962963
942,319,257.6884615,1299.930769
891,319,268.3458647,952.9285714
754,319,271.444898,1013.722449
754,319,273.488189,1083.559055
834,319,311.3970037,210.2284644
818,319,313.3333333,429.2059925
884,319,364.7553957,490.8021583
668,319,380.6467066,127.8343313
703,319,378.0217391,725.1130435
553,319,381.4462541,12.19869707
943,319,399.2801556,649.9649805
936,319,413.456,634
937,319,413.4428571,327.0607143
860,319,416.6024845,135.3229814
532,319,422.8172414,764.3
861,319,434.176699,954.1592233
661,319,437.8496503,669.1573427
397,319,511.7809187,332.0141343
231,319,514.348659,1238.283525
899,319,525.7857143,191.8609023
878,319,546.4,303.72
777,319,590.9885496,904.1832061
862,319,602.9936842,11.61684211
712,319,624.5075377,1202.236181
789,319,634.3677419,893.2419355
172,319,639.019802,171
944,319,651.2429022,829.29653
863,319,670.0818505,881.4733096
945,319,678.7687075,723.3367347
866,319,726.9215686,940.7019608
946,319,727.1981982,1293.648649
824,319,760.7791667,12.79583333
642,319,800.8556338,1127.359155
800,319,819.1148148,948.6185185
849,319,821.1707317,1348.170732
864,319,867.4679487,110.5897436
947,319,876.3198381,1182.08502
836,319,943.0037879,267.6212121
948,319,990.3842365,200.9655172
949,319,1021.346863,464.5756458
950,319,1047.711538,665.4807692
928,320,16.99280576,1344.467626
339,320,48.90748899,452.030837
727,320,72.73333333,1005.705882
677,320,138.9043825,25.42231076
487,320,174.4695009,742.6062847
848,320,167.6185185,1244.9
678,320,172.8419118,1069.981618
491,320,182.0887097,163.4596774
929,320,219.4297872,1103.868085
688,320,221.4980237,40.40316206
564,320,237.25,1165.24375
891,320,268.0577617,952.2707581
754,320,271.276,1012.348
754,320,273.3992248,1083.755814
834,320,311.8174905,206.338403
818,320,310.6666667,416.0394737
892,320,329.4103586,837.2589641
747,320,354.2439024,604.3689024
553,320,381.2852459,11.90163934
930,320,401.6405694,189.3060498
861,320,434.3418972,954.3102767
397,320,511.8607143,332.15
231,320,514.2164179,1238.925373
899,320,525.8653846,189.4769231
748,320,588.0434783,1072.554348
862,320,602.4660194,10.46116505
140,320,614.1194969,82.50524109
804,320,620.1952055,1291.94863
172,320,639.0465116,170.9501661
650,320,656.1717172,995.03367
14,320,688.4588235,549.0196078
867,320,741.5863636,288.7863636
824,320,760.9043825,13.1752988
819,320,764.4375,828.2386364
835,320,773.7836879,886.4184397
157,320,815.5622642,788.2528302
800,320,818.9704797,948.6715867
864,320,867.4630225,110.3954984
947,320,875.497992,1180.714859
951,320,881.9716714,25.14164306
917,320,899.6698413,1132.55873
540,320,936.4285714,189.6360544
836,320,943.0503876,267.5503876
924,320,943.2517483,996.2867133
865,320,957.2987013,349.8311688
932,320,963.3657588,626.8910506
841,320,1006.475862,322.7965517
928,321,16.68292683,1343.628049
339,321,47.81386861,446.419708
727,321,72.96498054,1003.252918
677,321,138.7868217,22.57751938
898,321,162.2341651,368.3857965
487,321,174.8707361,742.5224417
848,321,167.5620438,1244.864964
491,321,180.5099602,157.5936255
929,321,216.1102041,1093.861224
688,321,221.3541667,39.96666667
564,321,238.5181518,1161.310231
891,321,268.4850746,949.3507463
754,321,271.218107,1010.559671
754,321,273.511811,1083.834646
834,321,312.5333333,194.6421053
818,321,311.6463415,413.402439
892,321,329.016,837.344
747,321,354.0890411,604.0171233
553,321,381.735786,11.89297659
930,321,402.7142857,183.4383117
861,321,434.1511628,954.2364341
397,321,512.2454212,331.9413919
231,321,514.2226277,1238.711679
899,321,524.3647059,177.9372549
748,321,588.48,1066.895
862,321,605.0474934,6.306068602
140,321,613.6214149,80.29445507
804,321,619.5743945,1291.397924
172,321,639.0797342,170.89701
650,321,656.3515358,994.8464164
14,321,686.9196787,543.3012048
952,321,733.3765542,1282.458259
867,321,742.5434783,282.0086957
824,321,761.0082645,12.66528926
819,321,764.4278607,824.9154229
835,321,774.1382979,885.287234
920,321,793.5403509,1130.789474
953,321,802.815261,1080.678715
157,321,816.9179688,786.015625
800,321,819.440678,948.2813559
864,321,867.5096774,109.8967742
951,321,882.35,21.75
540,321,936.4222973,189.7027027
836,321,943.2172285,267.4419476
924,321,946.5729167,993.1493056
865,321,958.0212766,347.212766
932,321,963.1271186,623.5635593
841,321,1006.56314,320.7201365
823,322,12.80472103,966.5858369
928,322,16.40853659,1343.414634
339,322,47.85496183,443.8854962
954,322,78.94478528,746.5644172
955,322,89.13521127,793.1915493
784,322,129.3746224,117.694864
906,322,137.9644269,486.0909091
890,322,143.2194357,277.6833856
701,322,154.3286219,860.9434629
570,322,157.9625,1000.391667
487,322,174.6169429,742.5524862
827,322,167.0394265,471.3261649
848,322,167.5688406,1245.094203
489,322,174.7916667,106.3863636
491,322,180.8619403,154.5149254
853,322,186.1289199,842.4878049
908,322,219.9323843,1296.97153
688,322,221.0917031,40.3231441
564,322,238.711039,1160.36039
942,322,259.8654545,1285.807273
891,322,268.5991561,941.5105485
754,322,270.8110236,1008.492126
754,322,273.2310757,1083.776892
834,322,311.8164794,187.1310861
818,322,312.3763838,412.0516605
892,322,331.4381443,837.6494845
884,322,364.9962406,490.6466165
956,322,378.6449275,95.04710145
461,322,377.6666667,1036.927536
668,322,385.1846154,134.6076923
943,322,399.7209302,640.6937984
769,322,409.0178571,702.9321429
936,322,408.5783972,620.0278746
894,322,415.3578501,293.2489392
860,322,416.7859425,125.1789137
532,322,421.7162162,744.6013514
957,322,426.6052632,384.5307018
661,322,439.2568493,666.0273973
177,322,446.5744681,400.212766
397,322,511.8888889,331.9756944
231,322,514.0037879,1238.162879
748,322,588.2010582,1063.359788
777,322,591.5039063,903.5039063
140,322,613.8642715,78.43113772
789,322,636.8996656,883.2274247
958,322,644.7647059,695.7241379
959,322,675.2535211,756.0422535
911,322,711.6162791,857.4496124
542,322,741.3579336,1279.98524
960,322,769.8152493,65.51319648
642,322,791.2828947,1323.351974
953,322,803.481203,1079.409774
961,322,811.7301587,42.54365079
962,322,892.3480176,453.1409692
917,322,899.0477816,1127.880546
922,322,917.3821429,415.3142857
764,322,1012.161565,681.9013605
823,323,12.35460993,959.9598109
928,323,16.203125,1342.723958
339,323,47.57462687,443.4664179
727,323,74.31623932,999.1581197
852,323,76.83272727,597.8618182
677,323,138.2222222,15.18888889
487,323,175.1753131,742.4132379
848,323,167.9113475,1244.546099
929,323,217.1362007,1086.050179
688,323,220.9475806,40.1733871
564,323,238.0756014,1158.883162
891,323,270.3577236,936.8577236
754,323,270.2809917,1006.657025
754,323,272.8339768,1084.262548
834,323,312.6790541,177.1993243
818,323,312.7757353,410.9742647
892,323,330.0740741,838.6388889
747,323,353.6480263,603.2236842
553,323,381.5868852,11.86885246
943,323,404.3498099,628.0874525
894,323,417.9074355,286.8952959
861,323,434.0687623,954.5324165
397,323,511.9090909,332.1919192
231,323,514.1477273,1238.140152
899,323,522.6718147,167.0888031
748,323,588.3679245,1059.608491
777,323,591.5291829,903.5758755
140,323,610.9713193,71.05927342
958,323,644.9105691,691.6829268
172,323,639.1727575,171.0598007
863,323,670.2527076,881.8231047
959,323,673.6610169,743.5564972
939,323,719.1867704,893.6692607
963,323,720.2352941,1346.647059
866,323,724.111588,923.2403433
952,323,734.2917466,1272.512476
824,323,761.6333333,12.29583333
964,323,759.710084,1340.718487
960,323,769.8606061,65.44545455
835,323,773.9111969,882.0810811
920,323,793.2943396,1126.266038
642,323,791.4080268,1323.588629
961,323,812.5446429,38.06696429
849,323,820.6875,1348.1875
965,323,890.4642857,7.424603175
917,323,899.3630363,1126.706271
836,323,943.18,267.208
865,323,959.1100917,339.7706422
966,323,983.3430657,1239.908759
967,323,1000.631034,559.5310345
968,323,1002.003571,1254.875
841,323,1005.783607,308.0065574
969,323,1014.165493,731.3873239
443,323,1017.364312,201.4052045
970,323,1018.055556,1129.996528
971,323,485.3333333,506
823,324,12.23112128,958.5423341
928,324,16.40375587,1342.164319
339,324,47.91983122,442.2911392
727,324,74.30769231,996.8461538
852,324,76.99196787,594.8273092
972,324,98.1302521,1121.470588
784,324,129.81875,96.73125
798,324,131.7737557,1135.968326
890,324,144.3170732,271.1853659
808,324,147.8104839,438.2016129
570,324,157.0362903,995.7620968
487,324,175.240708,742.3911504
827,324,167.1107266,471.0692042
973,324,168.624,1037.528
489,324,174.75,106.488806
491,324,180.6068376,150.957265
853,324,187.3395639,842.8006231
908,324,220.2791519,1296.826855
688,324,221.0425532,40.20851064
564,324,232.9811321,1151.849057
942,324,259.8168498,1281.230769
754,324,269.4833333,1004.675
891,324,270.9670782,934.7366255
754,324,272.7159533,1084.058366
834,324,313.5896552,164.2689655
818,324,312.8436364,410.1090909
892,324,328.7937743,839.3268482
974,324,328.9333333,748.0666667
884,324,365.2435424,490.302583
893,324,376.1710037,447.7695167
703,324,378.1967213,709.9098361
461,324,377.9141791,1036.701493
668,324,385.0694981,134.5907336
913,324,398.1259124,351.8759124
943,324,405.3101392,626.0815109
813,324,406.6920152,779.7528517
894,324,417.6342466,281.0260274
860,324,416.9431438,112.6622074
532,324,422.9608541,742.4946619
957,324,428.231405,372.1280992
661,324,439.9966216,664.7195946
177,324,446.477551,399
397,324,511.7293729,332.2343234
231,324,514.2053232,1238.064639
899,324,520.3304348,153.9217391
748,324,589.0277778,1055.65
777,324,591.5568182,903.3219697
140,324,611.0209924,69.52671756
789,324,637.8044872,876.3782051
172,324,639.16,171.0266667
944,324,653.4567164,809.2238806
863,324,670.344086,881.6021505
959,324,672.7470356,735.6916996
866,324,724.2075472,916.9924528
964,324,759.4644351,1340.845188
880,324,790.5746753,341.2824675
953,324,801.6624473,1065.308017
921,324,810.2310469,1308.920578
157,324,816.5387454,782.0701107
962,324,891.2916667,452.3916667
962,324,894.278481,442.8987342
540,324,936.7754386,190.1192982
975,324,1047.364865,463.5675676
976,324,78.63636364,779
823,325,12.79197995,956.3383459
928,325,16.68544601,1342.323944
339,325,48.10775862,441.4137931
727,325,72.1875,993.1586538
852,325,77.13779528,592.3464567
784,325,130.6430769,95.90153846
798,325,132.1914894,1134.778723
570,325,156.8769841,993.1984127
977,325,175.1115174,742.4862888
827,325,166.5551948,470.7662338
973,325,167.7356322,1033.812261
848,325,168.0526316,1244.438596
489,325,174.6703297,106.4212454
491,325,181.0976563,150.5039063
853,325,187.0836237,842.3797909
929,325,217.394636,1083.237548
908,325,220.09319,1296.677419
564,325,234.2259259,1145.3
942,325,259.8309353,1281.035971
754,325,268.6666667,999.9422222
891,325,270.3413655,933.1767068
754,325,272.6551724,1084.421456
834,325,313.0938511,158.4595469
818,325,312.6021898,409.1532847
978,325,321.3877551,747.4897959
892,325,327.6355422,838.1927711
884,325,365.3134328,490.3320896
893,325,376.1679104,447.7947761
703,325,377.7975207,707.5165289
461,325,377.8490566,1037.101887
668,325,385.0479705,134.4760148
913,325,396.5992141,349.6738703
943,325,405.2345416,623.45629
813,325,407.7814815,778.3333333
894,325,419.1108144,274.4859813
860,325,416.9038462,108.0224359
532,325,423.3076923,741.3772894
957,325,427.5,371.2130435
661,325,440.2939189,664.3378378
177,325,446.3508772,397.5350877
231,325,514.1124031,1237.922481
979,325,582.9783784,871.227027
748,325,589.4559585,1050.678756
777,325,591.4349442,903.2230483
140,325,610.9495968,67.34475806
789,325,637.4385382,875.6943522
172,325,638.9724138,170.8
944,325,653.4561934,806.2114804
863,325,670.2490975,881.6967509
959,325,673.8327526,732.825784
963,325,718.7076923,1346.8
866,325,720.3848921,892.9640288
867,325,739.814346,265.443038
880,325,791.3178571,338.0678571
953,325,799.8964143,1061.609562
642,325,799.4346505,1101.069909
157,325,816.1069959,774.744856
980,325,826.2216981,1324.273585
965,325,892.2349398,4.746987952
917,325,900.1,1114.396154
836,325,942.9543568,266.9460581
981,325,1036.882629,514.8826291
823,326,14.91556728,951.5461741
928,326,16.98319328,1341.89916
339,326,49.44672131,440.1721311
852,326,77.0438247,587.4940239
727,326,75.85897436,993.3974359
677,326,136.7157895,5.373684211
982,326,139.1479821,941.1793722
983,326,175.4440367,742.4752294
848,326,168.1293706,1244.440559
688,326,220.7591837,40.15918367
929,326,222.2,1067.780392
564,326,235.140411,1142.030822
754,326,268.8214286,998.8883929
891,326,270.1152263,931.7736626
754,326,272.4888889,1084.788889
834,326,312.3369963,145.981685
818,326,312.3574144,408.1901141
892,326,328.1780822,839.1232877
984,326,340.2142857,1197.571429
747,326,353.7094595,600.7905405
943,326,402.8683603,620.0531178
894,326,418.7545455,271.7168831
861,326,433.5060729,955.0890688
397,326,511.6745763,332.3525424
231,326,514.2659176,1237.981273
899,326,522.7028986,128.115942
748,326,589.4878049,1047.990244
985,326,611.5488372,1279.116279
725,326,629.7557078,1208.251142
172,326,639.1627907,171.3056478
650,326,656.8136201,992.3010753
911,326,712.2153846,836.6961538
866,326,722.6740331,903.6003683
952,326,735.5064457,1270.233886
824,326,762.5181159,11.82246377
960,326,770.0714286,63.65384615
880,326,791.7462687,336.0522388
961,326,812.9588477,29.57613169
157,326,815.8312757,772.9876543
800,326,819.4065574,948.5114754
864,326,867.9385666,110.7098976
965,326,892.6384615,3.338461538
888,326,938.891709,484.8781726
540,326,936.7866667,189.2
836,326,943.0292887,266.9958159
924,326,946.1283784,973.472973
986,326,954.2857143,765.2007722
865,326,960.597561,329.6626016
932,326,963.4666667,611.9137255
987,326,966.6844106,818.0418251
841,326,1002.095694,292.5502392
969,326,1012.087629,725.5592784
949,326,1024.873077,442.5192308
823,327,15.31919643,939.6852679
928,327,17.33191489,1341.340426
339,327,51.63636364,433
976,327,82.42075472,763.9830189
677,327,136.254386,3.859649123
982,327,138.2208333,938.1666667
988,327,175.3321101,742.2330275
848,327,168.1971831,1244.397887
989,327,170.0066225,1344.596026
688,327,220.6239316,40.07264957
929,327,221.2235294,1058.980392
908,327,220.1453901,1296.58156
564,327,236.1872792,1140.416961
942,327,260.625498,1265.370518
754,327,268.5540541,998.018018
891,327,269.6363636,930.0948617
754,327,272.1993007,1085.041958
818,327,309.7179487,406.3003663
834,327,313.362069,134.1172414
892,327,328.1506849,839.2226027
747,327,355.004329,590.1428571
990,327,372.56691,899.7615572
894,327,418.2437746,270.2686763
860,327,418.4619883,94.15204678
861,327,433.6886228,954.7964072
397,327,511.6188925,332.3648208
231,327,513.9814815,1237.722222
899,327,521.9456522,118.2608696
748,327,589.6580311,1046.481865
985,327,610.1961538,1276.723077
725,327,629.5572687,1207.84141
172,327,639.2582781,171.0397351
650,327,656.9253731,991.8880597
911,327,712.4680135,830.7138047
963,327,720.3263158,1346.115789
867,327,742.5690377,255.7991632
824,327,762.7875458,11.91208791
819,327,762.5597826,812.3369565
835,327,776.267658,856.2267658
642,327,799.3258427,1095.382022
953,327,802.0151976,1049.367781
921,327,809.2068966,1291.314176
157,327,815.515873,770.6825397
991,327,874.3496732,1137.653595
962,327,890.7918367,434.0204082
917,327,902.0353357,1108.749117
922,327,915.8288973,399.486692
540,327,936.9044369,189.6894198
836,327,943.0669456,267.0041841
924,327,946.8983607,971.6327869
932,327,963.0079365,607.6468254
992,327,979.0137457,1113.257732
993,327,998.8157895,159.8815789
841,327,1003.26,287.2966667
764,327,1011.538462,662.4493007
950,327,1046.070588,639.2470588
823,328,14.65509761,936.6854664
928,328,17.47413793,1339.913793
339,328,51.83410138,431.1152074
976,328,82.52681992,757.1915709
727,328,74.72413793,982.4827586
852,328,78.56981132,580.909434
677,328,136.6422018,2.963302752
982,328,137.5642202,933.0137615
890,328,144.6678571,251.9
994,328,175.4179104,742.4570896
973,328,168.3584229,1029.795699
848,328,168.3027211,1244.040816
989,328,170.5253165,1344.075949
929,328,220.1335878,1057.854962
688,328,220.4916667,39.90833333
908,328,220.1423729,1295.898305
564,328,236.1714286,1139.428571
942,328,260.6048387,1263.326613
754,328,268.5787234,996.2510638
891,328,268.7302158,928.6618705
754,328,271.9723183,1084.868512
818,328,309.3670412,404.4831461
834,328,312.759322,127.6542373
892,328,328.2717391,839.6413043
747,328,354.2196078,587.0392157
990,328,372.9051095,897.1423358
894,328,418,266.6645078
860,328,419.0276817,87.43252595
861,328,433.3378641,954.4038835
995,328,478.7608696,1345.565217
397,328,512.0516129,332.3903226
231,328,514.1085271,1237.922481
899,328,520.125,110.5555556
748,328,589.5873016,1042.846561
985,328,610.4313099,1274.332268
725,328,626.6742671,1201.938111
172,328,639.2557377,171.3737705
650,328,656.6618705,990.8920863
996,328,685.322695,511.7907801
911,328,712.669145,820.9739777
866,328,723.0882917,900.8080614
824,328,762.9552239,12.67910448
960,328,769.9757412,63.25606469
880,328,791.1361868,331.1050584
961,328,813.705036,20.37769784
157,328,814.2439024,767.6260163
800,328,819.5381944,949.1840278
864,328,867.8646865,110.9966997
540,328,936.8843537,189.547619
836,328,942.8145161,266.7379032
924,328,944.8836207,962.1293103
992,328,978.0629139,1104.569536
841,328,1001.996644,283.2416107
764,328,1011.780822,656.3307241
969,328,1008.579661,715.3966102
949,328,1025.523077,437.0230769
997,328,1028.587549,538.9105058
950,328,1044.813953,632.2093023
952,328,737.6923077,1271.307692
823,329,14.41629956,932.8920705
928,329,16.79508197,1331.389344
339,329,53.15384615,428.2769231
976,329,80.84179688,750.4277344
727,329,75.48611111,976.4444444
852,329,78.86363636,580.0340909
677,329,137.754902,2
982,329,137.0889831,930.8813559
890,329,143.8338658,246.4920128
570,329,160.6488889,976.8355556
998,329,175.396648,742.1936685
973,329,168.5915493,1028.78169
848,329,168.6891892,1243.587838
989,329,170.887574,1343.83432
929,329,220.0541667,1057.541667
688,329,220.2850877,40.25
908,329,220.2253521,1295.658451
564,329,235.9225092,1138.98893
942,329,261.4506438,1262.592275
891,329,268.330855,928.1858736
754,329,268.1330645,994.6854839
754,329,271.6298932,1084.75089
818,329,308.3129496,385.3381295
834,329,313.556314,120.6962457
892,329,328.5555556,839.4740741
747,329,354.8681319,586.4945055
990,329,373.5423077,895.3051282
999,329,395.5357798,136.5045872
860,329,418.1895911,78.77695167
861,329,433.4755382,954.4305284
995,329,475.5440415,1340.108808
397,329,512.0675241,332.3118971
231,329,513.8676471,1237.650735
899,329,519.3571429,102.8531746
748,329,590.0541872,1038.827586
985,329,610.5,1273.742138
725,329,626.7643312,1202.025478
172,329,639.1597222,171.0277778
1000,329,650.9786477,635.6725979
650,329,655.2394068,979.7182203
996,329,685.6293436,509.3976834
911,329,713.1282051,811.1758242
866,329,723.8049242,900.3030303
960,329,770.1818182,63.1974026
880,329,790.1290323,328.781362
157,329,813.8600823,765.9218107
800,329,819.2931034,949.162069
540,329,936.8737201,189.3890785
924,329,943.6455696,958.9367089
836,329,942.9702128,267.1744681
987,329,966.6457565,816.8154982
1001,329,988.0299003,1293.149502
993,329,997.7209302,155.6883721
1002,329,998.5954198,520.8778626
1003,329,1017.073643,1294.476744
443,329,1017.599138,201.1896552
997,329,1028.083019,537.5622642
981,329,1037.847751,491.3183391
950,329,1044.626761,629.8943662
960,329,770.5833333,64.25
823,330,14.40598291,930.9252137
339,330,54.35714286,427.7714286
976,330,80.51872659,746.7078652
852,330,80.90909091,575.9545455
677,330,138.0888889,1.611111111
1004,330,139.4069401,73.5615142
982,330,136.6437768,925.8969957
890,330,143.966443,244.2315436
570,330,160.7991632,975.9246862
1005,330,175.3479053,742.0619308
973,330,169.4649446,1027.132841
848,330,169.1054422,1242.70068
989,330,171.8905473,1343.029851
1006,330,179.1920904,115.1977401
929,330,219.4301075,1056.758065
688,330,220.1834061,39.94759825
908,330,220.3402778,1294.715278
564,330,234.8924731,1137.21147
942,330,261.7258065,1261.641129
891,330,267.4171975,926.1082803
754,330,267.9428571,992.3673469
754,330,271.6783217,1084.821678
818,330,308.0427046,383.5266904
834,330,314.443804,112.037464
892,330,328.1921708,840.1708185
884,330,365.6259542,490.3320611
703,330,375.3686441,697.0847458
461,330,377.5416667,1037.545455
769,330,406.6245734,684.447099
894,330,411.4285714,269.3095238
860,330,418.4364261,75.63917526
957,330,426.5182482,363.6350365
861,330,433.4179688,954.640625
1007,330,427.2156134,236.4126394
661,330,436.8598726,638.9585987
177,330,445.9594595,398.7387387
397,330,512.17,332.1333333
231,330,513.9818182,1237.567273
899,330,519.2881356,98.11299435
979,330,587.4679245,853.4679245
777,330,591.8464419,903.6104869
1008,330,602.8714286,39.95714286
985,330,609.6987578,1272.425466
1009,330,627.90301,823.4280936
172,330,638.9128788,171.2613636
1010,330,639.0200669,692.4381271
1000,330,651.1360544,632.0816327
650,330,655.8534799,969.5274725
1011,330,653.9666667,695.9555556
911,330,713.1462585,802.4591837
1012,330,729.2166667,1249.895833
835,330,774.1107143,839.9142857
880,330,789.4082397,327.0149813
642,330,796.5236364,1079.472727
953,330,803.1622807,1036.635965
961,330,810.3384615,3.153846154
991,330,869.5742574,1119.69802
922,330,917.8701754,394.1789474
540,330,936.8430034,189.1023891
924,330,943.3640167,956.6108787
836,330,943.077551,266.8693878
987,330,966.4606742,816.7902622
966,330,984.0039526,1221.581028
1001,330,988.2283737,1290.602076
1003,330,1017.262357,1290.977186
1013,330,250.125,753.625
823,331,14.27896996,929.2403433
339,331,48.08450704,422.1126761
852,331,80.23790323,569.7782258
982,331,137.7283951,923.8106996
1004,331,139.6868687,72.37710438
890,331,144.260274,243.0376712
1014,331,175.4057971,742.1956522
848,331,169.1390728,1242.480132
989,331,172.1449275,1342.806763
1006,331,178.9052224,114.131528
688,331,219.7853659,40.64878049
908,331,220.3661017,1294.071186
564,331,233.2737643,1132.726236
942,331,262.1904762,1260.146825
891,331,267.5097403,925.974026
754,331,268.1434109,990.7364341
754,331,271.434629,1084.975265
818,331,308.3902439,383.3379791
834,331,313.8613861,103.9438944
892,331,328.3074205,840.204947
990,331,373.8057554,893.2817746
1015,331,354.5689655,1196.051724
553,331,379.1358025,13.50205761
860,331,418.3150685,72.03424658
861,331,433.5068226,954.6452242
661,331,437.2172414,638.6586207
1016,331,481.890411,903.4383562
995,331,477.3414634,1330.390244
397,331,512.0906149,332.2297735
231,331,513.9669118,1237.709559
899,331,518.815261,84.95983936
748,331,589.6839378,1032.103627
777,331,591.8100358,903.5985663
140,331,610.3539326,47.2247191
985,331,607.4607509,1271
725,331,627.1433566,1202.181818
1017,331,631.362069,1347.965517
172,331,639.1557971,171.4057971
1000,331,651.5806452,621.0645161
650,331,656.0693431,969.0948905
996,331,686.5318352,492.8726592
866,331,724.701581,898.472332
824,331,763.5827338,12.22302158
960,331,769.4342105,62.11052632
880,331,788.9966777,325.9003322
157,331,815.9367589,760.4347826
800,331,819.5152542,949.2135593
864,331,868.0627063,111.2706271
888,331,938.729636,484.3639515
540,331,936.9894366,189.1584507
836,331,943.1937984,266.4612403
924,331,944.3483146,951.6666667
986,331,954.3852459,738.9836066
865,331,960.8104839,314.4677419
932,331,965.8267717,597.1574803
987,331,966.8754448,816.0142349
1018,331,981.1967871,103.0040161
993,331,998.7173913,153.9492754
841,331,1001.572391,275.5488215
969,331,1007.494845,705.7353952
443,331,1017.450893,200.8482143
949,331,1026.384906,426.2075472
823,332,13.77985948,926.4871194
1019,332,36.66071429,510.6785714
339,332,47.43145161,420.9919355
976,332,80.64788732,733.7203219
727,332,77.73640167,960.3933054
852,332,78.2519685,564.507874
982,332,136.8841202,921.4120172
1004,332,139.7257525,70.55183946
890,332,145.5236593,238.3280757
1020,332,175.3567362,742.1518027
848,332,169.5498282,1242.5189
1006,332,178.653012,110.4240964
989,332,174.0087336,1341.170306
688,332,220.0740741,39.99537037
908,332,220.4295302,1293.614094
564,332,232.9628099,1127.85124
1021,332,237.5813953,737.6976744
942,332,262.5560345,1259.314655
754,332,268.1889764,985.503937
