Frame Attached,Frame Detached,Average Eccentricity,Average Size,Average Horizontal Location,Average Vertical Location,rolling?,Starting Vertical Position,Starting Horizontal Position,Final Vertical Position,Final Horizontal Position
409,417,0.901492392,385.4285714,766.7883244,451.0580118,yes,766.6683673,478.6632653,766.2781955,423.3552632
410,412,0.763816556,106,940.248574,435.0372549,yes,939.4607843,444.2745098,941.0363636,425.8
410,410,0.553647519,120,964.7,500.9416667,no,964.7,500.9416667,964.7,500.9416667
412,463,0.803400062,137.2045455,401.5310993,78.88733451,yes,402.6533333,82.73777778,401.531746,76.06349206
415,506,0.474958654,141.505618,412.6374628,1138.936473,no,418.0457516,1138.901961,411.7164179,1138.373134
415,415,0.909287575,156,851.4615385,201.5384615,no,851.4615385,201.5384615,851.4615385,201.5384615
415,415,0.762963391,123,969.5772358,89.38211382,no,969.5772358,89.38211382,969.5772358,89.38211382
421,422,0.903342307,468.5,766.8681949,398.2451629,yes,766.690205,401.1047836,767.0461847,395.3855422
424,424,0.855408046,96,948.5625,905.9270833,no,948.5625,905.9270833,948.5625,905.9270833
425,425,0.846145337,185,758.0648649,359.4594595,no,758.0648649,359.4594595,758.0648649,359.4594595
426,449,0.906083768,535.8125,772.7485142,339.6701286,yes,769.1700183,358.4936015,778.2659758,320.0379965
431,472,0.660641753,190.5853659,425.7925466,1075.762906,yes,429.7377049,1069.42623,427.9426934,1072.77937
433,433,0.587276406,145,272.9931034,289.6827586,no,272.9931034,289.6827586,272.9931034,289.6827586
433,433,0.568674152,214,313.8457944,319.9158879,no,313.8457944,319.9158879,313.8457944,319.9158879
433,434,0.821768373,105.5,904.1321018,568.1466649,no,904.1574074,568.1574074,904.1067961,568.1359223
433,433,0.35527897,140,950.0428571,550.5,no,950.0428571,550.5,950.0428571,550.5
435,435,0.403809897,144,837.2916667,26.95138889,no,837.2916667,26.95138889,837.2916667,26.95138889
436,436,0.570494269,96,584.2291667,1083.458333,no,584.2291667,1083.458333,584.2291667,1083.458333
437,470,0.69215765,138.0588235,449.0792553,322.9528561,yes,450.5514706,343.2573529,445.338843,312.8429752
439,445,0.65358266,95.4,905.5373406,1157.976859,yes,904.8163265,1156.030612,905.2253521,1159.507042
440,566,0.52167029,129.1181818,837.0956673,12.43140347,yes,838.3923077,26.55384615,837.3829787,1.574468085
442,526,0.437537856,152.2352941,274.7503157,272.5054824,yes,273.8037975,287.0189873,274.5821918,252.8493151
442,526,0.585880477,194.4352941,313.7209493,315.5329191,yes,314.0213904,319.6951872,313.2071006,306.5266272
442,444,0.587189397,149.6666667,759.9738421,384.0181617,yes,760.4316547,387.6043165,760.1005587,380.8547486
443,443,0.851543736,129,445.5271318,391.3333333,no,445.5271318,391.3333333,445.5271318,391.3333333
444,449,0.633280119,171,246.0944745,839.0635215,no,245.5064935,838.974026,246.8074866,838.4064171
444,446,0.595464227,251,594.5717551,560.5876302,no,594.7419355,560.9193548,594.4015748,560.2559055
444,446,0.747490816,138,604.4130435,592.3949275,no,604.6811594,592.7101449,604.1449275,592.0797101
444,446,0.568616238,181.5,608.6433515,520.6219945,no,608.4644809,521.0273224,608.8222222,520.2166667
444,449,0.532542597,115.3333333,780.2433851,380.2784767,yes,777.3130435,387.6173913,782.8796296,372.4537037
444,446,0.541317362,148,950.1689189,550.3783784,no,950.0135135,550.4256757,950.3243243,550.3310811
446,456,0.792986221,178.7777778,754.5015783,742.3421335,yes,753.8430233,747.127907,756.7938144,738.7010309
446,446,0.778066853,98,903.9591837,566.877551,no,903.9591837,566.877551,903.9591837,566.877551
451,451,0.850415562,126,446.015873,389.7380952,no,446.015873,389.7380952,446.015873,389.7380952
451,451,0.468958776,145,484.737931,920.8344828,no,484.737931,920.8344828,484.737931,920.8344828
451,451,0.495737028,103,490.5242718,715.5145631,no,490.5242718,715.5145631,490.5242718,715.5145631
451,451,0.606702485,182,530.032967,732.8131868,no,530.032967,732.8131868,530.032967,732.8131868
451,453,0.735937577,137,604.6585145,592.297208,no,604.442029,592.0797101,604.875,592.5147059
451,453,0.807213013,95.5,903.9830011,566.6931894,no,903.8380952,566.5142857,904.127907,566.872093
451,453,0.540280145,138,950.4208826,550.3453901,no,950.2269504,550.2907801,950.6148148,550.4
453,453,0.656766242,236,594.0889831,560.0932203,no,594.0889831,560.0932203,594.0889831,560.0932203
453,453,0.618838254,192,608.703125,520.3854167,no,608.703125,520.3854167,608.703125,520.3854167
453,453,0.580570359,131,784.4503817,297.740458,no,784.4503817,297.740458,784.4503817,297.740458
454,454,0.739255563,705,780.2808511,309.3503546,no,780.2808511,309.3503546,780.2808511,309.3503546
455,457,0.75579739,131.6666667,447.1667845,387.6498366,no,447.496063,387.9212598,446.9312977,387.1450382
456,460,0.618845651,66.75,905.6679948,1157.686671,no,907.5648148,1155.768519,905.0333333,1157.783333
457,457,0.558948803,134,317.2014925,604.5074627,no,317.2014925,604.5074627,317.2014925,604.5074627
457,615,0.526389417,144.6262626,463.0239248,953.7633846,yes,462.8410596,955.0993377,462.372549,954.6470588
458,458,0.674413129,107,49.58878505,430.6448598,no,49.58878505,430.6448598,49.58878505,430.6448598
459,562,0.635184075,206.4134615,92.82632936,116.626368,no,93.08252427,117.4563107,92.65,116.47
460,647,0.672922049,157.6542553,119.1220793,576.8431404,yes,119.4748603,611.1061453,117.6424242,549.5454545
460,460,0.840495491,93,237.6236559,755.688172,no,237.6236559,755.688172,237.6236559,755.688172
460,460,0.715437091,101,587.7722772,864.7227723,no,587.7722772,864.7227723,587.7722772,864.7227723
462,462,0.778151469,131,444.9541985,385.8396947,no,444.9541985,385.8396947,444.9541985,385.8396947
463,463,0.927894534,172,837.9360465,820.744186,no,837.9360465,820.744186,837.9360465,820.744186
464,466,0.771813704,71.5,238.8681319,845.4244505,no,237.967033,845.4065934,239.7692308,845.4423077
465,472,0.716673639,129.5,604.367741,592.3352149,no,604.280303,592.0454545,604.592,592.72
465,468,0.563959688,141,950.1244638,550.3969572,no,950.2556391,550.3308271,949.9932886,550.4630872
467,642,0.766951604,172.0674847,400.9560404,81.52226953,yes,400.9421488,78.40495868,400.8648649,81.76351351
468,472,0.627716911,247.3333333,594.1887559,558.5127822,no,594.3021277,558.5659574,594.412,558.272
469,472,0.723166581,125.3333333,444.6096589,384.3583003,yes,444.6099291,384.2411348,445.4857143,385.9428571
471,471,0.509031435,109,490.7889908,715.0091743,no,490.7889908,715.0091743,490.7889908,715.0091743
471,471,0.684521063,149,537.7516779,695.1879195,no,537.7516779,695.1879195,537.7516779,695.1879195
471,474,0.532998942,100.5,904.7685956,1154.9616,no,905.0065789,1152.657895,904.5306122,1157.265306
472,472,0.76903189,97,903.9484536,565.2474227,no,903.9484536,565.2474227,903.9484536,565.2474227
472,472,0.555468208,148,950.4797297,550.0675676,no,950.4797297,550.0675676,950.4797297,550.0675676
474,475,0.696831964,127,442.3970149,258.8741915,yes,442.6,262.5916667,442.1940299,255.1567164
474,480,0.722937314,148.8571429,448.1353642,321.839866,yes,448.440678,322.8135593,445.1796875,322.203125
475,481,0.708937623,180.2857143,178.6738326,204.1312886,yes,177.8242424,204.7030303,178.7292818,203.4861878
479,506,0.614994957,186.7777778,425.7764797,1079.568272,no,425.5470588,1078.447059,423.7052023,1080.780347
481,495,0.761096191,124.7142857,446.2721628,330.2053531,yes,443.8427673,327.8301887,453.7719298,323.3245614
482,530,0.637631763,113,449.7574418,198.8424793,yes,447.3801653,233.3719008,447.5703125,170.1875
483,575,0.41452399,193.9340659,554.4729881,405.3700857,no,554.2277228,406.6782178,554.4974619,404.0456853
484,487,0.62732023,97,905.1521871,1152.982976,no,905.129771,1151.458015,905.1746032,1154.507937
488,500,0.914099227,355.4,397.0428467,226.2416741,no,395.7246377,225.6202899,398.2216216,226.8810811
488,488,0.689595003,175,433.1257143,849.1142857,no,433.1257143,849.1142857,433.1257143,849.1142857
488,488,0.774765907,233,459.7253219,867.7081545,no,459.7253219,867.7081545,459.7253219,867.7081545
488,490,0.756267298,185.5,530.3880558,729.6540686,no,530.4193548,729.9946237,530.3567568,729.3135135
488,490,0.747524737,135.5,603.992372,590.2635335,no,603.9375,590.0625,604.0472441,590.4645669
488,488,0.530516262,165,915.2969697,1304.212121,no,915.2969697,1304.212121,915.2969697,1304.212121
488,490,0.541830923,168.5,920.013363,587.9923137,no,919.8773006,587.9386503,920.1494253,588.045977
490,490,0.718088374,116,490.5086207,710.5775862,no,490.5086207,710.5775862,490.5086207,710.5775862
490,490,0.568337716,241,594.9917012,554.6846473,no,594.9917012,554.6846473,594.9917012,554.6846473
490,490,0.549549722,150,949.7,550.3666667,no,949.7,550.3666667,949.7,550.3666667
491,491,0.65152136,175,905.8,1150.097143,no,905.8,1150.097143,905.8,1150.097143
493,796,0.494245566,154.0304054,108.1552586,800.6158873,yes,109.1987952,822.5240964,107.6294118,779.9941176
494,494,0.88568032,126,189.8015873,408.9444444,no,189.8015873,408.9444444,189.8015873,408.9444444
500,500,0.877392854,106,904.5471698,1150.283019,no,904.5471698,1150.283019,904.5471698,1150.283019
501,504,0.715880918,74.5,190.7513408,410.8899546,no,191.1485149,408.4257426,190.3541667,413.3541667
503,513,0.815649239,106.8181818,453.1473184,318.9045579,yes,454.1590909,322.8181818,453.4811321,314.2075472
503,513,0.750098583,146.7777778,504.980727,323.6622126,no,505.3641975,323.8333333,505.0522388,323.0149254
503,512,0.769876179,165,727.5371651,1342.354132,yes,726.4883721,1343.77907,726.1203704,1343.712963
504,511,0.84224506,370.9,394.1547981,227.6150539,no,394.4507042,227.628169,394.3076923,228.7692308
505,505,0.820304163,100,468.51,1296.74,no,468.51,1296.74,468.51,1296.74
505,505,0.720099831,173,530.1849711,728.9017341,no,530.1849711,728.9017341,530.1849711,728.9017341
505,505,0.602566344,245,594.155102,553.5061224,no,594.155102,553.5061224,594.155102,553.5061224
505,505,0.785046024,141,604.1489362,589.7730496,no,604.1489362,589.7730496,604.1489362,589.7730496
505,505,0.826034236,104,904.5384615,561.3076923,no,904.5384615,561.3076923,904.5384615,561.3076923
505,505,0.525038875,161,920.378882,586.6770186,no,920.378882,586.6770186,920.378882,586.6770186
505,505,0.596783873,141,950.2978723,550.4751773,no,950.2978723,550.4751773,950.2978723,550.4751773
509,509,0.763072006,100,237.91,825.09,no,237.91,825.09,237.91,825.09
511,511,0.622918974,168,424.1607143,1080.791667,no,424.1607143,1080.791667,424.1607143,1080.791667
511,511,0.801313958,93,431.6666667,385.1505376,no,431.6666667,385.1505376,431.6666667,385.1505376
511,511,0.842790333,199,441.7638191,427.8241206,no,441.7638191,427.8241206,441.7638191,427.8241206
511,511,0.765562491,123,454.1382114,395.3739837,no,454.1382114,395.3739837,454.1382114,395.3739837
511,511,0.730126083,157,536.3694268,685.6942675,no,536.3694268,685.6942675,536.3694268,685.6942675
511,511,0.87376706,93,903.7311828,560.3333333,no,903.7311828,560.3333333,903.7311828,560.3333333
511,511,0.410951212,174,915.908046,1303.735632,no,915.908046,1303.735632,915.908046,1303.735632
511,511,0.565611154,148,949.9864865,550.5337838,no,949.9864865,550.5337838,949.9864865,550.5337838
512,765,0.685557637,148.4333333,612.6992311,1332.384799,yes,612.4065934,1345,612.5724138,1317.668966
517,526,0.644415664,107.5,455.6536781,302.0167843,yes,456.7346939,309.6326531,456.7608696,294.4565217
517,700,0.709454875,154.4035088,505.1891592,305.6721209,yes,505.2,322.1037037,506.124183,291.8104575
518,688,0.47501544,140.0886076,413.8917116,1131.739244,yes,412.4026846,1137.919463,413.4927536,1119.652174
518,518,0.912262811,121,892.6115702,823.785124,no,892.6115702,823.785124,892.6115702,823.785124
518,518,0.912322826,93,895.8387097,1153.795699,no,895.8387097,1153.795699,895.8387097,1153.795699
519,593,0.831496146,175.3076923,428.1224817,1078.86369,yes,427.8684211,1083.004386,423.8461538,1072.538462
519,557,0.551994906,140.2222222,445.7675094,1338.970113,yes,448.8695652,1345.934783,445.6538462,1331.961538
519,519,0.76412436,181,729.3149171,1323.878453,no,729.3149171,1323.878453,729.3149171,1323.878453
522,522,0.702462126,105,994.2,28.92380952,no,994.2,28.92380952,994.2,28.92380952
523,523,0.771100146,91,607.6263736,364.4065934,no,607.6263736,364.4065934,607.6263736,364.4065934
523,547,0.668799065,153.3636364,727.1813513,1291.74702,yes,727.4507042,1310.943662,725.0197368,1277.881579
524,526,0.784123229,119.5,905.6088131,1145.236851,no,904.6952381,1144.809524,906.5223881,1145.664179
525,525,0.093714345,105,719.3619048,1252.952381,no,719.3619048,1252.952381,719.3619048,1252.952381
526,526,0.672293851,206,171.592233,969.1165049,no,171.592233,969.1165049,171.592233,969.1165049
526,903,0.43454683,175.9589041,292.9218117,968.4033912,yes,294.0106383,979.9042553,292.0218579,963.568306
527,527,0.739542134,126,454.952381,389.9920635,no,454.952381,389.9920635,454.952381,389.9920635
527,527,0.769660228,168,529.8035714,726.172619,no,529.8035714,726.172619,529.8035714,726.172619
527,527,0.602710608,226,595.0132743,548.0929204,no,595.0132743,548.0929204,595.0132743,548.0929204
527,527,0.702532692,134,604.4328358,586.7014925,no,604.4328358,586.7014925,604.4328358,586.7014925
527,527,0.684740967,132,870.1666667,590.0681818,no,870.1666667,590.0681818,870.1666667,590.0681818
527,527,0.813879746,91,903.7472527,556.978022,no,903.7472527,556.978022,903.7472527,556.978022
527,527,0.5433659,196,916.4642857,1303.270408,no,916.4642857,1303.270408,916.4642857,1303.270408
527,539,0.822239952,88.16666667,966.7312884,2.769304372,no,965.9147287,4.023255814,967.5423729,2.084745763
527,527,0.44149565,129,993.6744186,28.92248062,no,993.6744186,28.92248062,993.6744186,28.92248062
528,717,0.706490228,193.1829268,434.027353,750.5169965,yes,433.4882629,823.5258216,434.1398964,707.9533679
528,642,0.880089414,229.3958333,459.6314499,865.9908594,no,459.6964286,866.2633929,459.4458333,866.0375
530,544,0.722594433,100.9090909,721.969755,1176.003223,yes,725.1009174,1211.743119,721.1111111,1134.601852
530,533,0.54069375,108.6666667,906.3713212,1145.738211,yes,907.5347222,1145.208333,906.2519685,1142.606299
531,531,0.698411123,97,238.4536082,811.6907216,no,238.4536082,811.6907216,238.4536082,811.6907216
533,533,0.763918252,142,433.8732394,376.2394366,no,433.8732394,376.2394366,433.8732394,376.2394366
533,533,0.773781175,90,453.2111111,387.9111111,no,453.2111111,387.9111111,453.2111111,387.9111111
533,533,0.379675509,121,491.0413223,701.1652893,no,491.0413223,701.1652893,491.0413223,701.1652893
533,533,0.719576499,190,530.3,725.7105263,no,530.3,725.7105263,530.3,725.7105263
533,533,0.658409317,174,537.1206897,679.3793103,no,537.1206897,679.3793103,537.1206897,679.3793103
533,533,0.644173891,235,595.4340426,546.6851064,no,595.4340426,546.6851064,595.4340426,546.6851064
533,533,0.83804073,128,603.6328125,585.9453125,no,603.6328125,585.9453125,603.6328125,585.9453125
533,533,0.786417267,131,870.2900763,589.648855,no,870.2900763,589.648855,870.2900763,589.648855
533,533,0.405035534,173,916.0346821,1302.988439,no,916.0346821,1302.988439,916.0346821,1302.988439
533,533,0.559561499,184,920.6684783,583.3695652,no,920.6684783,583.3695652,920.6684783,583.3695652
533,533,0.598957389,147,949.9659864,550.2176871,no,949.9659864,550.2176871,949.9659864,550.2176871
533,533,0.553126296,474,396.0909091,219.4545455,no,396.0909091,219.4545455,396.0909091,219.4545455
537,567,0.752266255,95.66666667,904.7841652,1143.532798,yes,904.2253521,1142.767606,905.1712329,1141.965753
540,540,0.544717853,136,491.4191176,701.3308824,no,491.4191176,701.3308824,491.4191176,701.3308824
540,540,0.724244623,179,529.7709497,725.0446927,no,529.7709497,725.0446927,529.7709497,725.0446927
540,540,0.760710318,147,538.1360544,676.7346939,no,538.1360544,676.7346939,538.1360544,676.7346939
540,540,0.77747242,139,604.2877698,585.5395683,no,604.2877698,585.5395683,604.2877698,585.5395683
540,540,0.423194264,186,916.6182796,1302.892473,no,916.6182796,1302.892473,916.6182796,1302.892473
540,540,0.518943575,178,920.5337079,581.8483146,no,920.5337079,581.8483146,920.5337079,581.8483146
542,542,0.897047598,118,243.940678,644.6016949,no,243.940678,644.6016949,243.940678,644.6016949
542,544,0.919331424,75,446.5591398,273.6264856,yes,446.4516129,274.516129,446.6666667,272.7368421
547,901,0.827128309,178.5887324,36.21875009,303.6249287,yes,36,327.0188679,36.18932039,278.9563107
547,620,0.717259103,159.234375,537.7739896,670.239826,yes,538.0860927,675.4304636,537.4539474,666.2631579
548,548,0.608051742,173,724.9132948,1285.809249,no,724.9132948,1285.809249,724.9132948,1285.809249
549,550,0.809829801,169.5,724.0721417,1297.073718,no,723.5737705,1295,724.5705128,1299.147436
550,550,0.917283439,105,547.4857143,12.37142857,no,547.4857143,12.37142857,547.4857143,12.37142857
550,806,0.441166757,181.7142857,889.3835778,1055.446328,no,888.9748744,1058.085427,889.4506173,1054.95679
551,555,0.760489506,75.33333333,239.9145375,806.7046623,yes,239.5483871,808.2822581,239.8367347,805.0204082
552,558,0.498439028,131,491.0937357,698.5730799,no,490.6944444,699.4097222,490.9489051,698.0583942
552,555,0.702132313,170.3333333,530.6013146,724.0296643,no,530.0852273,724.125,530.8823529,723.9882353
552,558,0.683183567,224.25,594.342412,541.4818236,no,594.1266376,541.8209607,593.765,541.25
552,558,0.772922613,131.5,604.2326876,585.2825836,no,604.3257576,585.6818182,604.3383459,584.8721805
552,558,0.787670913,142.25,869.8966145,588.620243,yes,869.9375,589.1388889,870.2569444,588.5208333
552,555,0.770461869,86.33333333,903.9475815,553.8554814,no,904.2783505,553.257732,903.9583333,554.0208333
552,554,0.702788478,153,904.9575163,1258.892157,no,904.9281046,1258.960784,904.9869281,1258.823529
554,554,0.456873378,184,394.9021739,228.9076087,no,394.9021739,228.9076087,394.9021739,228.9076087
554,554,0.325408076,151,397.5761589,206.218543,no,397.5761589,206.218543,397.5761589,206.218543
554,554,0.916624751,427,437.3934426,417.6533958,no,437.3934426,417.6533958,437.3934426,417.6533958
554,554,0.700623342,119,433.2605042,378.5210084,no,433.2605042,378.5210084,433.2605042,378.5210084
554,554,0.499178938,187,915.8449198,1302.962567,no,915.8449198,1302.962567,915.8449198,1302.962567
555,557,0.84913283,181,450.7208389,1279.118209,no,452.8075314,1279.594142,448.6341463,1278.642276
558,558,0.448797361,190,916.5263158,1303.289474,no,916.5263158,1303.289474,916.5263158,1303.289474
558,558,0.633535565,185,920.7513514,580.6486486,no,920.7513514,580.6486486,920.7513514,580.6486486
558,558,0.568208129,156,950.1858974,550.1923077,no,950.1858974,550.1923077,950.1858974,550.1923077
559,800,0.653239933,170.8169014,905.7849391,145.8548203,yes,905.2913907,146.8476821,905.454023,145.8390805
561,565,0.530829277,160.6666667,446.3422308,1331.914495,yes,446.4528302,1332.805031,447.4337349,1330.518072
562,565,0.785761957,223,452.836895,1281.267618,yes,453.8994709,1283.111111,451.7743191,1279.424125
