Cell Number,Frame,Vertical Position,Horizontal Position
741,250,1034.416667,1259.416667
1507,251,11.21428571,925.0714286
775,251,94.30769231,164.9230769
590,251,132.3571429,388.5
1710,251,134.8,744.1
1041,251,150.4615385,202.1538462
1559,251,169.4166667,930.4166667
1546,251,213.6153846,208.1538462
1614,251,226.9090909,838.8181818
1537,251,258.75,991.75
1478,251,322.0769231,314.1538462
1414,251,324.2,788.5333333
1711,251,333.9166667,1066.5
1239,251,346.6363636,472.0909091
1502,251,358.2307692,1139.846154
1577,251,363.3846154,1251.461538
391,251,391.4615385,745.6923077
1712,251,398.9,469.1
1661,251,418.7142857,441.5
1700,251,421,957.4285714
1713,251,443.2727273,842.3636364
1616,251,463,1214.8
1482,251,476.1111111,297.8888889
1714,251,510.6666667,790.4444444
1472,251,521,446.3846154
1453,251,522.5714286,531.4285714
1668,251,527,1271.666667
1662,251,530.2142857,1073.857143
1669,251,542.2142857,812.5
1493,251,548.7857143,936.6428571
1483,251,558.5,322.9285714
1672,251,561.0625,1307.0625
1715,251,565.5833333,803.1666667
141,251,566,755.8
1690,251,625.3571429,334.7857143
1691,251,625.1666667,301.6666667
1565,251,634.6666667,1.333333333
1692,251,644.7692308,258.7692308
1716,251,644.3333333,1063.75
1622,251,661.7272727,364.8181818
1703,251,666.8571429,581.2142857
1717,251,755.2307692,745.3846154
1718,251,752,1005.25
1719,251,769.3571429,570
1311,251,771.7,1117
1720,251,772.0833333,1291.75
1649,251,777.5714286,114.3571429
1696,251,778.4166667,944.0833333
1705,251,836.3333333,436
890,251,875.2307692,785.3846154
1640,251,883.8461538,277.6153846
1585,251,886.8,700.4
1610,251,915.2307692,370.3076923
1680,251,1021.666667,753.3333333
775,252,93.64285714,164.5
590,252,130.8461538,384.6923077
1710,252,136.3,728.7
1041,252,151.6923077,202.6153846
1559,252,172.1818182,910
1721,252,179.5454545,53.45454545
1722,252,187.2307692,110.3076923
1546,252,213.6,197.1
1614,252,226.6428571,825
1537,252,257,983.2727273
1478,252,323.6153846,311.1538462
1414,252,324.4285714,783.2857143
1711,252,333.5454545,1060.636364
1239,252,345.0909091,465.8181818
1502,252,358.7142857,1125.642857
1577,252,363.4615385,1250.846154
391,252,391,746.0714286
1191,252,396.1111111,855.2222222
1661,252,417.75,431.75
1700,252,423.9090909,953.3636364
1702,252,474.8333333,986
1723,252,486.7142857,1346.857143
1472,252,521,437.4666667
1668,252,525.9166667,1268
1724,252,534.2727273,367.5454545
1725,252,535.8571429,1061.714286
1131,252,541.6153846,66.53846154
1483,252,557.5384615,321.8461538
1672,252,560.6923077,1306.307692
509,252,567.1428571,692.7857143
141,252,565.6666667,754.7777778
1726,252,606,1078.923077
1690,252,623.6666667,331.75
1691,252,624,287.1
1565,252,635.125,2.25
1692,252,641.2,246.6666667
1716,252,643.9166667,1040.916667
1703,252,665.2222222,580.1111111
1703,252,669.4615385,558.5384615
1727,252,740.5384615,1003
1728,252,752.0769231,1071.538462
1717,252,754.6428571,744.2857143
1607,252,760,1173.666667
1719,252,774,565.0833333
1720,252,771.5,1289.3
1079,252,776.0769231,993.1538462
1696,252,776.9166667,943.4166667
1649,252,777.2,113.7
1729,252,788.1428571,748.7857143
1496,252,788.1538462,1230.692308
1639,252,806.9090909,915.3636364
1651,252,820.6666667,1135.25
1730,252,877,1135.5
1585,252,886.8125,699.6875
1599,252,900.3076923,1125.846154
1678,252,930.8,150
1731,252,1001.3,1025.2
1732,252,1010,829.6666667
1124,252,1026.333333,1023.75
1704,252,700.3571429,1284.857143
1507,253,6.888888889,902.5555556
775,253,94.07142857,163.2857143
590,253,131.0909091,387.7272727
1710,253,133.7692308,722.7692308
1041,253,151,202
1559,253,173.7692308,901.9230769
1721,253,178.2222222,49.55555556
1722,253,187.5833333,109.5
1546,253,214.4,183.1
1614,253,224,823.6666667
1537,253,256.7333333,974.4
1414,253,322.9,762.8
1478,253,326.7142857,311.2142857
1733,253,353.8333333,660.8333333
1502,253,359.2,1111.4
1577,253,363.3636364,1250.818182
391,253,393.3636364,745.3636364
1702,253,473.9,985.8
1723,253,487,1345.875
1472,253,522.2,435.6
1668,253,527,1262.866667
1724,253,535.4285714,367.1428571
1734,253,540.9,1051
1131,253,542.0769231,64.76923077
1493,253,548.4615385,936.3076923
1672,253,563.6923077,1304.230769
509,253,566.7857143,694.7142857
1735,253,586.8,1140.2
1736,253,614.9166667,1340.25
1554,253,635.4545455,73.27272727
1565,253,635,2.25
1716,253,645.2,1016.3
1703,253,668.5,558.6666667
1704,253,698.5,1279.571429
1737,253,717.8888889,474.3333333
1738,253,741.5454545,1340.272727
1649,253,777.6923077,113.0769231
1496,253,791.8181818,1216.090909
1056,253,811.6666667,8.166666667
1650,253,818.7857143,788.1428571
1651,253,820.5,1133.333333
1707,253,881.0833333,15
1599,253,899.5714286,1113.428571
1677,253,905,1204.727273
1739,253,925.3846154,146.3076923
1610,253,919.3333333,357.6666667
1399,253,933.8181818,909.3636364
1740,253,946.4666667,1150.466667
846,253,958.2352941,559.5882353
1657,253,958.3333333,966.1111111
741,253,1034.076923,1259.846154
1507,254,5.428571429,892.1428571
1741,254,62.58333333,628.6666667
1684,254,66.92857143,698.1428571
775,254,94.25,164.0833333
590,254,131.0714286,387.2142857
1710,254,133.5454545,700
1041,254,149.6153846,201.8461538
1559,254,169.6153846,883.8461538
1721,254,176.6,38.9
1722,254,187.75,110.5833333
1546,254,213.7857143,178.6428571
1614,254,225.5454545,800.7272727
1537,254,255.9230769,966.5384615
1414,254,320.5,758.1666667
1478,254,327.5,311.6
1502,254,353.9090909,1096.909091
1577,254,364,1249.454545
391,254,391.5,744.8333333
250,254,434.25,324
1742,254,445.7272727,1238.363636
1743,254,473,516.2727273
1482,254,478.2857143,295.4285714
1393,254,480.1818182,705.5454545
1744,254,487.4166667,806.25
1745,254,513.3846154,291.1538462
1453,254,519.0833333,504.8333333
1472,254,521.5714286,433.4285714
1668,254,529.3333333,1251.166667
1746,254,530.75,840.625
1734,254,539.7272727,1037.636364
1747,254,547.25,800.25
1493,254,549,936.4285714
1483,254,559.0769231,321.2307692
1672,254,562.3846154,1288.923077
1748,254,567.25,772.6666667
1749,254,608.8461538,270
1690,254,628.0714286,310.5714286
1750,254,621.9166667,1094
1554,254,636.1,71.8
1565,254,635.4444444,2.111111111
1692,254,643.9166667,240.1666667
1751,254,665.1666667,312.8333333
1703,254,664.8,542.4
1717,254,756.3333333,727.5
1752,254,772.3571429,770.5714286
1311,254,771.0909091,1115.090909
1079,254,775.1428571,992.5714286
1649,254,777.0714286,111.5714286
1696,254,774.7692308,919.2307692
1729,254,790,731.5
1496,254,791.4615385,1215.153846
1640,254,883.2142857,258.7142857
1600,254,914.6153846,674.3076923
1657,254,961.4,961.4
1753,254,289.2857143,617.4285714
1507,255,7.5,885.7
1741,255,61.76923077,615.6153846
1684,255,67.41666667,696.25
775,255,94.25,163.0833333
590,255,131,387.4166667
1710,255,134.1818182,692
1041,255,149.4615385,201.3076923
1559,255,169.8181818,881.2727273
1721,255,176.1111111,29.11111111
1722,255,187.2,107.3
1546,255,214.3333333,175.6666667
1614,255,223,784
1537,255,254.9285714,963.9285714
1644,255,272.6666667,1077.333333
1478,255,326.3333333,308.3333333
1502,255,356.3333333,1092.666667
1577,255,363,1249.777778
391,255,393.4615385,746.5384615
1754,255,421.3846154,909.5384615
1702,255,471.9090909,979.5454545
1393,255,479.3333333,698.4166667
1472,255,521.0833333,429.6666667
1668,255,526.4,1241.6
1724,255,535.3846154,368.3846154
1746,255,530.8571429,840.4285714
1131,255,539.3333333,58.33333333
1734,255,540.5454545,1035.545455
1493,255,548.1538462,936.4615385
1483,255,558.7333333,321.8
1672,255,564.4375,1289.9375
509,255,568.3636364,694.6363636
1736,255,613.6666667,1325
1554,255,636.4545455,74
1565,255,634.75,2.25
1755,255,643.7142857,977.5
1703,255,664.4285714,540.4285714
1738,255,739.6363636,1329.454545
1649,255,776,111.7692308
1496,255,791.4166667,1214.333333
1056,255,813.5,7.4
1651,255,820.8333333,1128.25
1653,255,853.8571429,83.28571429
1756,255,862.7333333,138.0666667
1707,255,881,12.93333333
1677,255,900.0769231,1193.384615
1610,255,918.6428571,342.2142857
1708,255,927.5,208.5
1399,255,932.8,906.9
846,255,959.6363636,561
1657,255,963,953.4615385
741,255,1036.461538,1259.923077
1757,255,1042.111111,434.6666667
1507,256,5.111111111,871.3333333
1741,256,63.27272727,601.7272727
1684,256,66.84615385,696
775,256,92.93333333,162.6
590,256,131.3846154,387.6153846
1710,256,135.1666667,681.6666667
1041,256,150.4166667,202.4166667
1559,256,171.6428571,882.1428571
1721,256,178.8333333,13.83333333
1722,256,186,112.3
1546,256,213.875,171.0625
1758,256,210.7777778,611.7777778
1614,256,223.3076923,778.3076923
1759,256,240.6923077,1154.692308
1414,256,320.9090909,735.9090909
1478,256,326.7,308.6
1502,256,352.3846154,1066.461538
1577,256,363.9166667,1252.583333
1754,256,423.2727273,907.7272727
1702,256,472.6666667,968.5833333
1760,256,474.6,1316.666667
1393,256,480.6,693.5
1761,256,498.5555556,1150
1762,256,510.8,627.5
1472,256,518.6153846,418.8461538
1668,256,527.6363636,1234.090909
1724,256,534.1,368.5
1746,256,530.4444444,840.6666667
1131,256,540.8,57.46666667
1734,256,542.3333333,1032
1493,256,548.1666667,936.0833333
1672,256,563.9285714,1284.857143
509,256,567.3,693.9
1763,256,584.3,1106.7
1736,256,612.3076923,1313.846154
1554,256,636.5454545,74.27272727
1565,256,635,2.25
1755,256,647.8181818,966.1818182
1703,256,666.25,535.5833333
1764,256,717.1666667,426.25
1765,256,731,511.7692308
1738,256,738.5454545,1328.454545
1719,256,775.8333333,550.3333333
1649,256,777.3333333,111
1496,256,790.6428571,1210.214286
1056,256,814.2222222,6.111111111
1766,256,873.3571429,634.1428571
1707,256,883.5,4.375
1677,256,900.1538462,1189.307692
1610,256,918.7857143,324.4285714
1708,256,929.6666667,205.8333333
1399,256,933.1538462,903.8461538
846,256,959.25,559.4166667
1657,256,961.625,949.125
741,256,1035,1259.833333
1507,257,3.833333333,858.6666667
1684,257,67.25,696.4166667
1767,257,69.27272727,586.7272727
775,257,93.84615385,163.2307692
1768,257,109.8888889,1056.333333
1769,257,113.8888889,1106.111111
590,257,132.7692308,386.6153846
1710,257,136.6363636,661.6363636
1041,257,148.75,201.6666667
1559,257,170.0909091,864.7272727
1721,257,178.3846154,10.69230769
1722,257,186.8571429,107.5714286
1546,257,210.8,164.1
1614,257,219.5833333,777.3333333
1759,257,240.875,1155.875
1414,257,317.875,723.25
1478,257,326.6363636,311
1733,257,354.5384615,635.7692308
1770,257,355.4,404.6
1577,257,364.1666667,1252.083333
1771,257,366.7272727,508.8181818
1772,257,386.875,610.375
1773,257,393.5384615,417.6153846
1191,257,396,825.2307692
1774,257,415.3333333,389.5555556
1775,257,463.1111111,1166.333333
1743,257,472,493.6153846
1702,257,473.4545455,967.7272727
1482,257,477.5,298.2
1393,257,481.1764706,684.5294118
1744,257,486.9,788.7
1761,257,494.8333333,1146.75
1745,257,514.5,273
1453,257,515.8333333,491.9166667
1472,257,519.2222222,416.1111111
1668,257,525,1228.666667
1724,257,536.7,367.8
1776,257,539.9166667,761.25
1131,257,543.6666667,51.91666667
1734,257,544,1020.636364
1493,257,548.6153846,935.4615385
1483,257,559,321.9090909
1748,257,566.3571429,769.6428571
1763,257,582.4545455,1095.454545
1726,257,607.8235294,1053.764706
1690,257,629.6363636,294.1818182
1777,257,630.6666667,1067.133333
1554,257,636.2857143,71.28571429
1692,257,644.4666667,221.8666667
1755,257,647,950.8
1621,257,661.8461538,277.6153846
1778,257,707.4545455,1073.454545
1779,257,724.5454545,723.3636364
1780,257,740.0714286,1091.642857
1781,257,752.3,321.4
1782,257,751.2727273,1125.545455
1696,257,771,898.4666667
1752,257,772.3076923,772.0769231
1311,257,771.0909091,1117
1719,257,777.5,547.6875
1720,257,772,1266.5
1729,257,788.0769231,712.6923077
1640,257,887.3,265
1399,257,930.75,895.4166667
1783,257,979.6923077,1041.923077
1732,257,1012.375,803.875
1784,257,1031.857143,773.7142857
1785,257,1038.461538,713.9230769
1786,258,62.90909091,569.3636364
1684,258,65.57142857,696.1428571
775,258,94.07142857,162.7142857
590,258,131.8461538,386.7692308
1710,258,138.5833333,641.5833333
1041,258,148.75,201.25
1559,258,169.5555556,860.8888889
1721,258,180.6666667,4.333333333
1759,258,241.3636364,1155.636364
1414,258,315.5,720.7
1478,258,326.8181818,310.6363636
1787,258,323.25,985.125
1502,258,352,1051.071429
1577,258,363.1,1251.9
1772,258,385.5833333,602.1666667
391,258,392.0769231,746.6153846
1191,258,395.7777778,816.7777778
1788,258,440.25,760.125
1713,258,448.2666667,814.7333333
1702,258,473.1818182,958.4545455
1393,258,480.4,676.5333333
1744,258,487,783.5454545
1789,258,508.2222222,578.8888889
1790,258,526.3333333,1321.666667
1746,258,530.75,840.875
1131,258,544,47.66666667
1791,258,550.6153846,1016.769231
1493,258,549.9166667,936.5
1483,258,559.3636364,321.9090909
509,258,566.5,691.9166667
1726,258,606.75,1034.916667
1690,258,630.7692308,291
1777,258,631,1063.090909
1554,258,635.6923077,71.76923077
1692,258,644.4,217.3
1621,258,663.3333333,263.5833333
1355,258,712.1666667,1027.916667
1781,258,752.4666667,313.9333333
1792,258,757.8888889,692.4444444
1752,258,773,770.8
1720,258,771.875,1263.25
1719,258,777.1,542.3
1079,258,776.0833333,988.5
1496,258,792.9166667,1198.5
1793,258,805.5384615,875
1651,258,823.1538462,1125.384615
1794,258,845.625,264.9375
1585,258,886,698.8125
1795,258,916.3,121
1657,258,960.7,935.3
1783,258,979.1666667,1041
1796,258,985.2307692,823.2307692
1786,259,61.2,562.8
1684,259,65.75,697.0833333
775,259,92.85714286,162.0714286
1797,259,117.3636364,1070
590,259,130.8181818,386.0909091
1710,259,139.0769231,623.5384615
1041,259,149.7777778,200.1111111
1559,259,168.7,834.5
1798,259,220.25,741.8333333
1759,259,242.4166667,1155.5
1414,259,315.1,709.8
1478,259,324.4545455,308.8181818
1787,259,325.4444444,971.1111111
1577,259,362.8888889,1251.555556
1799,259,418.2222222,863.8888889
250,259,434.3846154,323.2307692
1800,259,453.5,185.75
1801,259,466.4545455,473.1818182
1702,259,472.2727273,956.0909091
1789,259,508.1111111,566.7777778
1453,259,517.1428571,489
1668,259,526.4615385,1221.692308
1791,259,548.1333333,997
1493,259,548.0833333,936.6666667
1483,259,558.3076923,321.5384615
1802,259,588.1111111,1342.333333
1554,259,636.7333333,70.66666667
1803,259,645.7692308,919.8461538
1804,259,667.8888889,490.3333333
1704,259,697.9375,1251.6875
1765,259,732.1428571,488
1738,259,733.9230769,1321.153846
1752,259,772.8333333,770.9166667
1719,259,780.0769231,537.1538462
1496,259,792.0909091,1196.090909
1056,259,815.1428571,7.428571429
1805,259,820.3333333,748.8666667
1677,259,900.0769231,1180.076923
1399,259,929.2352941,891.4705882
846,259,958.75,559.5
1657,259,960.9,931.5
741,259,1036.818182,1261
1806,260,3,823.4285714
1786,260,61.92857143,546.9285714
1684,260,65.45454545,696.2727273
775,260,93.75,163
1797,260,117.0833333,1067.666667
590,260,132.4285714,385.5714286
1710,260,141.3846154,610.9230769
1041,260,151.8181818,202.3636364
1559,260,170.6923077,816
1758,260,213.8181818,608.5454545
1798,260,221.0909091,735.7272727
1759,260,241.5,1155.416667
1414,260,318,699.2727273
1478,260,325.6363636,309.5454545
1807,260,356.7857143,1014.785714
1577,260,362.8181818,1251.454545
1191,260,396.4545455,812.1818182
1799,260,418.4285714,863.5
250,260,433.75,322.5
1808,260,441.8666667,1191
1809,260,457,265.3333333
1775,260,459.6,1152.3
1801,260,466.5454545,464.5454545
1702,260,471.9166667,950.5
1393,260,476.7692308,650.3846154
1744,260,487.4615385,760.5384615
1810,260,506.5555556,516.2222222
1472,260,514.0833333,404.25
1790,260,525.3076923,1294.923077
1724,260,535.0833333,368.5833333
1811,260,543.2857143,4.857142857
1131,260,545.75,40.83333333
1791,260,548.1428571,994.2857143
1493,260,549.8181818,935.9090909
1812,260,577.3846154,1276.461538
1813,260,579,733.0833333
1726,260,604.8,1021.9
1736,260,612.25,1297.75
1777,260,635,1047.181818
1554,260,636.4285714,70.07142857
1692,260,642.3,211.8
1803,260,646.6153846,904.2307692
1621,260,662.7142857,248.2142857
1804,260,668.5454545,486.0909091
1814,260,690.5,1082.75
1779,260,723.3333333,696.3333333
1765,260,734.6,480.6
1781,260,751.1428571,306.9285714
1815,260,757.9166667,1065.583333
1607,260,762.1428571,1149.571429
1752,260,772.2142857,770.8571429
1720,260,772.8571429,1242.5
1719,260,782.5454545,527.5454545
1496,260,792.5454545,1194.363636
1816,260,890.0769231,214.1538462
1817,260,899.0909091,777.1818182
1677,260,899.3846154,1178
1818,260,921.9166667,104
1819,260,946.4,1095.1
1820,260,946.3333333,1031.166667
1821,260,1024.833333,272.1666667
1806,261,3.375,801.75
1786,261,65.72727273,537.0909091
1684,261,65.72727273,695.5454545
775,261,94.72727273,162.9090909
1822,261,109.7272727,990.1818182
1797,261,113.8888889,1060.444444
590,261,132.0625,387
1710,261,141.6666667,604.6666667
1041,261,152.0909091,201.3636364
1559,261,169.8461538,813.3076923
1758,261,212,609.5714286
1798,261,218,731.25
1759,261,241.4166667,1155.5
1823,261,281.2727273,997.2727273
1824,261,281,1061.25
1825,261,309.9,694.4
1478,261,326.3333333,308.7333333
1807,261,359.3636364,995.2727273
1577,261,362.75,1250.916667
1191,261,396,809.5555556
1799,261,416.4,857.4
1801,261,467,456.6363636
1702,261,474.1428571,945.2857143
1393,261,478.8181818,641.7272727
1744,261,489.8333333,754.8333333
1826,261,494.6363636,1098.909091
1827,261,511.75,237.75
1668,261,522.6153846,1200.384615
1483,261,557.4285714,320.3571429
1828,261,607,114.5714286
1803,261,648.2727273,885.6363636
1804,261,667,468.1538462
1829,261,686.6666667,1343.222222
1704,261,697.5,1245.875
1765,261,732.7857143,468.6428571
1738,261,735.2,1316.9
1752,261,773,771.5384615
1719,261,782.1666667,524.9166667
1496,261,792.3846154,1184.923077
1830,261,862.7857143,601.6428571
1585,261,887.4615385,698.6153846
1677,261,899.4,1174.866667
1600,261,916.1666667,654.1666667
1399,261,928.7692308,885.6923077
846,261,960.2727273,559.3636364
1657,261,962.1,926.5
1783,261,980.4166667,1038.5
741,261,1035.666667,1259
1806,262,3.5,796.5
1684,262,64.75,695
1831,262,63.625,1162
775,262,94,161.9090909
1822,262,110.3333333,989.4666667
590,262,131.5,385
1710,262,140.8333333,602.5
1041,262,152.0909091,201.4545455
1559,262,171.5454545,800.5454545
1798,262,219.8888889,710.2222222
1759,262,241.5,1155.166667
1832,262,266.625,473
1824,262,282.5,1051.071429
1823,262,282.5384615,993
1833,262,286,520.1
1825,262,310.4545455,686.4545455
1478,262,325.6666667,307.75
1577,262,363.6363636,1250.363636
391,262,392,745.9166667
1191,262,398.8181818,798.1818182
1799,262,415.0769231,850.3076923
1834,262,437.5,1272.5
1835,262,440.0769231,1339.615385
1801,262,468,447.4
1702,262,473.2666667,937.8
1393,262,477.1538462,636.8461538
1826,262,497.4444444,1087.777778
1827,262,509.2727273,231.2727273
1746,262,530,840.8571429
1131,262,543.6153846,21.84615385
1483,262,557.2,319.6666667
1803,262,647.7272727,876.3636364
1804,262,669.0833333,460
1829,262,685.2222222,1342.666667
1765,262,732.1818182,458
1738,262,736.9090909,1314.090909
1836,262,734.125,602.125
1752,262,774.375,771.4375
1719,262,782.9285714,517.7142857
1496,262,791.5454545,1182.454545
1837,262,829.375,429.5
1838,262,848,375.1428571
1830,262,864.5333333,599.7333333
1839,262,884.5714286,763.5714286
1585,262,885.5333333,699.5333333
1677,262,900.0909091,1173
1600,262,917,647.6
1840,262,945.4166667,999.3333333
1819,262,945.4285714,1081.214286
846,262,960.8888889,560.4444444
1783,262,981.8181818,1042.636364
741,262,1035.727273,1259.181818
1806,263,3.428571429,785.5714286
1684,263,65.23076923,695.6153846
1786,263,65.72727273,515.9090909
775,263,94.27272727,162.7272727
590,263,131.5,385.25
1710,263,141.5,579
1041,263,151.25,203.25
1798,263,214.6666667,704.1666667
1841,263,255.6666667,924.4
1832,263,268.5,464.125
1824,263,280.1538462,1046.692308
1823,263,282.7272727,991.3636364
1833,263,287,520.5
1842,263,291.9230769,900.5384615
1825,263,310.2,681.6
1843,263,347.1818182,478.8181818
1844,263,357.0833333,356.4166667
1807,263,359.4545455,972.3636364
1577,263,362.8181818,1253.363636
1845,263,390.5,354.2
1191,263,397.9,789.6
1846,263,420.5555556,348.5555556
1847,263,440.4615385,677
250,263,434,324.3636364
1834,263,437.7,1258.2
1835,263,441.4,1338.4
1808,263,446.4166667,1169.5
1848,263,455,766
1801,263,467.5833333,446.6666667
1702,263,472.7272727,926.7272727
1393,263,477,615.5333333
1849,263,481.4615385,1225.769231
1744,263,487.6153846,744.1538462
1826,263,495.0714286,1074.428571
1453,263,511.0833333,464.8333333
1850,263,514.3333333,1325.75
1668,263,522.0714286,1185.285714
1851,263,520.3333333,1248.555556
1724,263,535.6363636,367.8181818
1852,263,536.8,1338.8
1791,263,547.9166667,975.5
1493,263,549.0909091,933.4545455
1853,263,573.5,709.4166667
1854,263,577.6666667,1026.333333
1726,263,608.0714286,1011.5
1855,263,629.75,37.83333333
1777,263,634.1538462,1021.076923
1554,263,636.5833333,74
1856,263,665.5,207.9285714
1804,263,669,451.1428571
1857,263,730.7777778,649.4444444
1782,263,750.3076923,1096.692308
1858,263,752.9285714,1243
1859,263,753.6923077,942.1538462
1860,263,752.9090909,269.7272727
1815,263,757.4615385,1062.692308
1861,263,763.6666667,326.5
1862,263,766.2142857,846.1428571
1752,263,773.4285714,771.7142857
1720,263,772.3,1231.1
1719,263,783.3076923,514.0769231
1863,263,805.3846154,840.1538462
1056,263,813.5,7.5
1864,263,845.1111111,215.6666667
1865,263,885.8461538,526.3076923
1640,263,887.8181818,265.8181818
1818,263,921.6363636,92.90909091
1866,263,997.6666667,972.0833333
1867,263,1011.5,703.75
1868,263,1033.133333,782.6666667
1806,264,3.5,770.25
1869,264,63.75,1124.083333
1786,264,63.38461538,507.9230769
1684,264,65.30769231,695.4615385
775,264,94.25,161.5
1870,264,102.2857143,963.4285714
590,264,132.4285714,385.7142857
1710,264,139.9090909,556.6363636
1041,264,150.9090909,204.2727273
1871,264,168,767.0714286
1798,264,215.7857143,691.1428571
1824,264,281,1039.5
1833,264,282.1538462,499.0769231
1842,264,292.1111111,899
1843,264,343.2142857,459.5714286
1872,264,354.6,577
1844,264,356.2857143,345.8571429
1807,264,361.9230769,952.2307692
1577,264,364.2307692,1253.692308
391,264,393.5384615,745.3076923
1191,264,399,783.9230769
1799,264,413.9285714,842
1873,264,431.5714286,331.8571429
1874,264,430.4444444,898.6666667
1834,264,436.8888889,1256.777778
1848,264,454.1538462,758.8461538
1809,264,461.4,244.7
1875,264,461.1818182,1111.727273
1801,264,468.5,438.4166667
1702,264,472.4615385,925.6923077
1849,264,480.7692308,1225.923077
1482,264,477.6,296
1744,264,486.8888889,741.2222222
1826,264,497.8888889,1057.888889
1472,264,515.1818182,391.8181818
1827,264,511.875,231.375
1851,264,516.75,1227.916667
1668,264,522.2307692,1183.307692
1724,264,537,366.7272727
1746,264,530.2857143,840.7142857
1791,264,552.3846154,970.8461538
1483,264,556.1428571,320.1428571
1853,264,574.3076923,688.6153846
1854,264,578.8888889,1012.333333
1726,264,607.0666667,1010.2
1855,264,630.8333333,26.41666667
1777,264,635.75,1011.083333
1803,264,647.2307692,852
1876,264,649,833.7142857
1856,264,668.1333333,191.2666667
1877,264,722.9,299.4
1857,264,735.3846154,642.2307692
1878,264,739.75,416.125
1860,264,753.8571429,262.7142857
1879,264,756.3333333,1128.583333
1720,264,773.9,1227
1719,264,782.6153846,510.8461538
1496,264,793.4166667,1174.083333
1880,264,803.3076923,694.2307692
1863,264,807.7,836.4
1056,264,813.8,8.4
1881,264,845.1666667,535.5833333
1653,264,855.6363636,54.72727273
1839,264,886.75,758.75
1585,264,885.0769231,698.9230769
1819,264,943.5384615,1063.076923
1867,264,1013.4,701.1
1868,264,1032.916667,778.8333333
1806,265,6,758
1786,265,64.14285714,500.4285714
1684,265,64.75,692.9166667
775,265,95.2,163.7
1870,265,103.6666667,956.5
1882,265,113,1015.6
590,265,131.7692308,384.9230769
1710,265,141.5,556
1041,265,151.6,202
1871,265,169.5,761.8
1798,265,213,686.9090909
1883,265,235.7777778,1343.555556
1759,265,240.1666667,1155.916667
1824,265,280.8571429,1036.5
1884,265,300.25,20.375
1825,265,310.4545455,670.4545455
1872,265,356,574.4
1577,265,363.3076923,1251.615385
1885,265,425.5714286,656.3571429
1809,265,459.7692308,240.6153846
1393,265,473.25,597.25
1482,265,476.2222222,297.8888889
1826,265,494.6923077,1053.923077
1827,265,507.4615385,208.6153846
1790,265,525.9230769,1319.692308
1668,265,520.8333333,1188.333333
1131,265,539.875,9.375
1483,265,556.6153846,319.8461538
1853,265,573.5882353,686.2352941
1748,265,566,755.8
1876,265,649,820.7142857
1804,265,664.8333333,438.75
1886,265,726.9,168.3
1836,265,730.7272727,572.7272727
1878,265,735.1538462,416.1538462
1752,265,774.3333333,771.25
1079,265,776.3333333,991.4
1719,265,783.8181818,506.8181818
1496,265,793.2307692,1172.307692
1887,265,810.2857143,698.5
1056,265,813.8,8.4
1651,265,827.0833333,1104.416667
1837,265,828.8333333,428.9166667
1838,265,844.9,363.5
1830,265,863.7777778,581.4444444
1839,265,883.6153846,759.4615385
1585,265,884.8666667,699.9333333
1677,265,903.0909091,1158.727273
1888,265,902.6363636,1029.909091
1600,265,916.3846154,642.7692308
1399,265,927.8,876.4666667
846,265,960.0714286,560.7142857
1821,265,1021,254.8571429
1889,265,1033.785714,665.2142857
741,265,1035.5,1259.071429
1104,265,1042.375,436
1806,266,4.3,746.2
1786,266,64.33333333,492.5555556
1684,266,65.23076923,690.9230769
1890,266,68.375,409.75
775,266,95.92307692,160.7692308
590,266,131.8125,385.5625
1710,266,141.0714286,553.7857143
1041,266,150.6923077,203.3846154
1891,266,165,724.1
1722,266,189.1666667,109.4166667
1892,266,187.7272727,380.0909091
1893,266,207.2,60.86666667
1798,266,215.1111111,672.7777778
1894,266,232.7777778,1309.888889
1759,266,240.8461538,1154.923077
1824,266,279.5714286,1017.714286
1872,266,357.75,567.75
1577,266,362.6923077,1252.384615
1191,266,399.0833333,772.5833333
1895,266,415.1111111,304
1874,266,430.4285714,897
1873,266,435.3,325.5
1834,266,435.0909091,1233.909091
1848,266,452.1,734
1875,266,461.0833333,1104.75
1809,266,463,229.1
1801,266,466.5,413.8571429
1393,266,472.3076923,589.5384615
1702,266,472.5,914.9166667
1744,266,488.7142857,721.1428571
1826,266,496.3333333,1040.916667
1827,266,506.1666667,200.1666667
1472,266,515.6666667,389.3333333
1790,266,520.8333333,1298.916667
1724,266,537.0909091,367
1746,266,530.2857143,840.5714286
1852,266,539.1111111,1309.888889
1791,266,553.1538462,944.6153846
1483,266,556.6923077,319.6153846
1896,266,563.3333333,1068.333333
1853,266,571.4666667,682.2
1854,266,579.4166667,991.5833333
1897,266,585.4615385,1306.692308
1726,266,610.2307692,991.0769231
1898,266,610.4615385,1249.461538
1855,266,631.4615385,20.15384615
1554,266,635.4615385,72.15384615
1692,266,640.7692308,183.2307692
1856,266,665.3076923,176.5384615
1899,266,725.6923077,902.6923077
1857,266,735,630.75
1738,266,739.5,1326.166667
1900,266,748.0833333,1148
1861,266,767.25,300.75
1862,266,767.9375,844.75
1880,266,803.1333333,665.6666667
1863,266,808.0769231,828
1837,266,829.3076923,429.6923077
1901,266,863,197.3846154
1902,266,863.7692308,80.30769231
1903,266,878.5,953.0833333
1817,266,902.125,752.125
